league_id,season,stratum,week,roster_id,active_capacity,baseline_size,qb_pool,rb_pool,budget8_feasible,budget9_feasible
1048901308398288896,2024,1QB,5,10,25,18,1,4,False,False
1048901308398288896,2024,1QB,5,11,25,16,1,7,True,False
1048901308398288896,2024,1QB,5,12,25,21,1,6,False,False
1048901308398288896,2024,1QB,6,1,25,18,2,4,False,False
1048901308398288896,2024,1QB,6,2,25,19,1,1,False,False
1048901308398288896,2024,1QB,6,3,25,20,2,7,False,False
1048901308398288896,2024,1QB,6,4,25,22,1,1,False,False
1048901308398288896,2024,1QB,6,5,25,16,2,3,False,False
1048901308398288896,2024,1QB,6,6,25,21,1,4,False,False
1048901308398288896,2024,1QB,6,7,25,22,2,2,False,False
1048901308398288896,2024,1QB,6,8,25,21,0,2,False,False
1048901308398288896,2024,1QB,6,9,25,14,7,3,True,True
1048901308398288896,2024,1QB,6,10,25,20,1,3,False,False
1048901308398288896,2024,1QB,6,11,25,17,1,7,True,False
1048901308398288896,2024,1QB,6,12,25,23,0,6,False,False
1048901308398288896,2024,1QB,7,1,25,18,2,3,False,False
1048901308398288896,2024,1QB,7,2,25,19,1,1,False,False
1048901308398288896,2024,1QB,7,3,25,19,3,6,False,False
1048901308398288896,2024,1QB,7,4,25,22,1,2,False,False
1048901308398288896,2024,1QB,7,5,25,18,1,3,False,False
1048901308398288896,2024,1QB,7,6,25,22,1,3,False,False
1048901308398288896,2024,1QB,7,7,25,20,2,2,False,False
1048901308398288896,2024,1QB,7,8,25,21,0,2,False,False
1048901308398288896,2024,1QB,7,9,25,13,7,4,True,True
1048901308398288896,2024,1QB,7,10,25,18,1,3,False,False
1048901308398288896,2024,1QB,7,11,25,21,0,7,False,False
1048901308398288896,2024,1QB,7,12,25,24,0,6,False,False
1048901308398288896,2024,1QB,8,1,25,18,2,3,False,False
1048901308398288896,2024,1QB,8,2,25,19,1,2,False,False
1048901308398288896,2024,1QB,8,3,25,20,2,4,False,False
1048901308398288896,2024,1QB,8,4,25,21,1,3,False,False
1048901308398288896,2024,1QB,8,5,25,18,1,3,False,False
1048901308398288896,2024,1QB,8,6,25,22,1,3,False,False
1048901308398288896,2024,1QB,8,7,25,22,2,2,False,False
1048901308398288896,2024,1QB,8,8,25,23,0,2,False,False
1048901308398288896,2024,1QB,8,9,25,13,7,4,True,True
1048901308398288896,2024,1QB,8,10,25,20,2,3,False,False
1048901308398288896,2024,1QB,8,11,25,19,1,8,False,False
1048901308398288896,2024,1QB,8,12,25,21,0,8,False,False
1048901308398288896,2024,1QB,9,1,25,18,2,3,False,False
1048901308398288896,2024,1QB,9,2,25,19,1,2,False,False
1048901308398288896,2024,1QB,9,3,25,22,2,4,False,False
1048901308398288896,2024,1QB,9,4,25,22,1,3,False,False
1048901308398288896,2024,1QB,9,5,25,19,1,3,False,False
1048901308398288896,2024,1QB,9,6,25,21,1,4,False,False
1048901308398288896,2024,1QB,9,7,25,21,2,2,False,False
1048901308398288896,2024,1QB,9,8,25,23,0,3,False,False
1048901308398288896,2024,1QB,9,9,25,12,8,4,True,True
1048901308398288896,2024,1QB,9,10,25,21,1,3,False,False
1048901308398288896,2024,1QB,9,11,25,18,1,7,False,False
1048901308398288896,2024,1QB,9,12,25,21,0,8,False,False
1048901308398288896,2024,1QB,10,1,25,18,2,3,False,False
1048901308398288896,2024,1QB,10,2,25,20,1,2,False,False
1048901308398288896,2024,1QB,10,3,25,22,2,4,False,False
1048901308398288896,2024,1QB,10,4,25,21,1,3,False,False
1048901308398288896,2024,1QB,10,5,25,21,1,2,False,False
1048901308398288896,2024,1QB,10,6,25,21,1,4,False,False
1048901308398288896,2024,1QB,10,7,25,21,2,2,False,False
1048901308398288896,2024,1QB,10,8,25,24,0,1,False,False
1048901308398288896,2024,1QB,10,9,25,12,8,4,True,True
1048901308398288896,2024,1QB,10,10,25,20,1,3,False,False
1048901308398288896,2024,1QB,10,11,25,17,1,7,True,False
1048901308398288896,2024,1QB,10,12,25,23,0,7,False,False
1048901308398288896,2024,1QB,11,1,25,16,2,3,False,False
1048901308398288896,2024,1QB,11,2,25,20,1,1,False,False
1048901308398288896,2024,1QB,11,3,25,25,2,3,False,False
1048901308398288896,2024,1QB,11,4,25,23,1,1,False,False
1048901308398288896,2024,1QB,11,5,25,20,1,3,False,False
1048901308398288896,2024,1QB,11,6,25,21,1,5,False,False
1048901308398288896,2024,1QB,11,7,25,22,1,2,False,False
1048901308398288896,2024,1QB,11,8,25,23,0,0,False,False
1048901308398288896,2024,1QB,11,9,25,12,8,4,True,True
1048901308398288896,2024,1QB,11,10,25,19,1,3,False,False
1048901308398288896,2024,1QB,11,11,25,18,1,7,False,False
1048901308398288896,2024,1QB,11,12,25,23,0,4,False,False
1048901308398288896,2024,1QB,12,1,25,18,2,3,False,False
1048901308398288896,2024,1QB,12,2,25,20,1,1,False,False
1048901308398288896,2024,1QB,12,3,25,22,2,4,False,False
1048901308398288896,2024,1QB,12,4,25,25,1,1,False,False
1048901308398288896,2024,1QB,12,5,25,20,1,3,False,False
1048901308398288896,2024,1QB,12,6,25,19,2,5,False,False
1048901308398288896,2024,1QB,12,7,25,21,1,2,False,False
1048901308398288896,2024,1QB,12,8,25,22,0,1,False,False
1048901308398288896,2024,1QB,12,9,25,13,7,4,True,True
1048901308398288896,2024,1QB,12,10,25,20,1,3,False,False
1048901308398288896,2024,1QB,12,11,25,17,1,7,True,False
1048901308398288896,2024,1QB,12,12,25,24,0,4,False,False
1048901308398288896,2024,1QB,13,1,25,21,2,3,False,False
1048901308398288896,2024,1QB,13,2,25,19,1,2,False,False
1048901308398288896,2024,1QB,13,3,25,22,2,4,False,False
1048901308398288896,2024,1QB,13,4,25,23,1,1,False,False
1048901308398288896,2024,1QB,13,5,25,19,1,3,False,False
1048901308398288896,2024,1QB,13,6,25,19,2,5,False,False
1048901308398288896,2024,1QB,13,7,25,19,1,2,False,False
1048901308398288896,2024,1QB,13,8,25,23,1,0,False,False
1048901308398288896,2024,1QB,13,9,25,15,7,3,True,True
1048901308398288896,2024,1QB,13,10,25,20,1,3,False,False
1048901308398288896,2024,1QB,13,11,25,16,1,7,True,False
1048901308398288896,2024,1QB,13,12,25,22,0,4,False,False
1048901308398288896,2024,1QB,14,1,25,19,2,3,False,False
1048901308398288896,2024,1QB,14,2,25,19,1,2,False,False
1048901308398288896,2024,1QB,14,3,25,24,2,4,False,False
1048901308398288896,2024,1QB,14,4,25,23,1,1,False,False
1048901308398288896,2024,1QB,14,5,25,19,1,3,False,False
1048901308398288896,2024,1QB,14,6,25,19,3,5,False,False
1048901308398288896,2024,1QB,14,7,25,19,1,2,False,False
1048901308398288896,2024,1QB,14,8,25,23,1,0,False,False
1048901308398288896,2024,1QB,14,9,25,17,6,2,True,False
1048901308398288896,2024,1QB,14,10,25,19,1,4,False,False
1048901308398288896,2024,1QB,14,11,25,20,1,6,False,False
1048901308398288896,2024,1QB,14,12,25,19,1,5,False,False
1048901308398288896,2024,1QB,15,1,25,18,4,2,False,False
1048901308398288896,2024,1QB,15,2,25,19,1,2,False,False
1048901308398288896,2024,1QB,15,3,25,25,2,4,False,False
1048901308398288896,2024,1QB,15,4,25,22,1,1,False,False
1048901308398288896,2024,1QB,15,5,25,19,1,3,False,False
1048901308398288896,2024,1QB,15,6,25,20,3,4,False,False
1048901308398288896,2024,1QB,15,7,25,20,2,2,False,False
1048901308398288896,2024,1QB,15,8,25,21,2,1,False,False
1048901308398288896,2024,1QB,15,9,25,20,4,2,False,False
1048901308398288896,2024,1QB,15,10,25,19,2,3,False,False
1048901308398288896,2024,1QB,15,11,25,21,1,5,False,False
1048901308398288896,2024,1QB,15,12,25,19,1,5,False,False
1180667636675596288,2025,1QB,4,1,25,17,3,2,False,False
1180667636675596288,2025,1QB,4,2,25,14,2,3,False,False
1180667636675596288,2025,1QB,4,3,25,18,4,5,False,False
1180667636675596288,2025,1QB,4,4,25,19,0,3,False,False
1180667636675596288,2025,1QB,4,5,25,21,0,6,False,False
1180667636675596288,2025,1QB,4,6,25,20,1,5,False,False
1180667636675596288,2025,1QB,4,7,25,17,2,3,False,False
1180667636675596288,2025,1QB,4,8,25,17,4,0,False,False
1180667636675596288,2025,1QB,4,9,25,20,2,3,False,False
1180667636675596288,2025,1QB,4,10,25,18,1,6,False,False
1180667636675596288,2025,1QB,4,11,25,13,1,6,False,False
1180667636675596288,2025,1QB,4,12,25,16,0,10,True,True
1180667636675596288,2025,1QB,5,1,25,19,3,2,False,False
1180667636675596288,2025,1QB,5,2,25,16,2,3,False,False
1180667636675596288,2025,1QB,5,3,25,20,4,2,False,False
1180667636675596288,2025,1QB,5,4,25,19,0,3,False,False
1180667636675596288,2025,1QB,5,5,25,19,0,8,False,False
1180667636675596288,2025,1QB,5,6,25,23,1,2,False,False
1180667636675596288,2025,1QB,5,7,25,17,2,3,False,False
1180667636675596288,2025,1QB,5,8,25,20,4,0,False,False
1180667636675596288,2025,1QB,5,9,25,21,2,3,False,False
1180667636675596288,2025,1QB,5,10,25,19,0,6,False,False
1180667636675596288,2025,1QB,5,11,25,14,1,6,False,False
1180667636675596288,2025,1QB,5,12,25,18,0,9,False,False
1180667636675596288,2025,1QB,6,1,25,21,3,2,False,False
1180667636675596288,2025,1QB,6,2,25,16,2,3,False,False
1180667636675596288,2025,1QB,6,3,25,19,4,2,False,False
1180667636675596288,2025,1QB,6,4,25,23,0,2,False,False
1180667636675596288,2025,1QB,6,5,25,21,0,7,False,False
1180667636675596288,2025,1QB,6,6,25,22,1,3,False,False
1180667636675596288,2025,1QB,6,7,25,19,1,3,False,False
1180667636675596288,2025,1QB,6,8,25,21,4,0,False,False
1180667636675596288,2025,1QB,6,9,25,22,2,3,False,False
1180667636675596288,2025,1QB,6,10,25,19,0,6,False,False
1180667636675596288,2025,1QB,6,11,25,17,1,6,False,False
1180667636675596288,2025,1QB,6,12,25,20,0,7,False,False
1180667636675596288,2025,1QB,7,1,25,21,3,2,False,False
1180667636675596288,2025,1QB,7,2,25,16,1,4,False,False
1180667636675596288,2025,1QB,7,3,25,20,4,1,False,False
1180667636675596288,2025,1QB,7,4,25,20,1,3,False,False
1180667636675596288,2025,1QB,7,5,25,21,0,6,False,False
1180667636675596288,2025,1QB,7,6,25,21,1,3,False,False
1180667636675596288,2025,1QB,7,7,25,19,1,3,False,False
1180667636675596288,2025,1QB,7,8,25,21,4,0,False,False
1180667636675596288,2025,1QB,7,9,25,20,3,2,False,False
1180667636675596288,2025,1QB,7,10,25,20,0,5,False,False
1180667636675596288,2025,1QB,7,11,25,19,1,6,False,False
1180667636675596288,2025,1QB,7,12,25,20,1,7,False,False
1180667636675596288,2025,1QB,8,1,25,22,2,2,False,False
1180667636675596288,2025,1QB,8,2,25,18,1,4,False,False
1180667636675596288,2025,1QB,8,3,25,19,3,3,False,False
1180667636675596288,2025,1QB,8,4,25,19,1,3,False,False
1180667636675596288,2025,1QB,8,5,25,21,1,6,False,False
1180667636675596288,2025,1QB,8,6,25,22,1,2,False,False
1180667636675596288,2025,1QB,8,7,25,19,1,3,False,False
1180667636675596288,2025,1QB,8,8,25,19,5,1,False,False
1180667636675596288,2025,1QB,8,9,25,18,3,3,False,False
1180667636675596288,2025,1QB,8,10,25,22,0,5,False,False
1180667636675596288,2025,1QB,8,11,25,18,2,6,False,False
1180667636675596288,2025,1QB,8,12,25,21,0,8,False,False
1180667636675596288,2025,1QB,9,1,25,23,2,2,False,False
1180667636675596288,2025,1QB,9,2,25,19,1,4,False,False
1180667636675596288,2025,1QB,9,3,25,20,3,3,False,False
1180667636675596288,2025,1QB,9,4,25,20,1,2,False,False
1180667636675596288,2025,1QB,9,5,25,23,1,5,False,False
1180667636675596288,2025,1QB,9,6,25,22,2,2,False,False
1180667636675596288,2025,1QB,9,7,25,17,1,4,False,False
1180667636675596288,2025,1QB,9,8,25,21,4,1,False,False
1180667636675596288,2025,1QB,9,9,25,21,2,2,False,False
1180667636675596288,2025,1QB,9,10,25,22,1,5,False,False
1180667636675596288,2025,1QB,9,11,25,19,2,6,False,False
1180667636675596288,2025,1QB,9,12,25,23,0,6,False,False
1180667636675596288,2025,1QB,10,1,25,21,2,3,False,False
1180667636675596288,2025,1QB,10,2,25,19,1,3,False,False
1180667636675596288,2025,1QB,10,3,25,20,3,2,False,False
1180667636675596288,2025,1QB,10,4,25,21,1,2,False,False
1180667636675596288,2025,1QB,10,5,25,24,0,7,False,False
1180667636675596288,2025,1QB,10,6,25,20,3,1,False,False
1180667636675596288,2025,1QB,10,7,25,17,1,4,False,False
1180667636675596288,2025,1QB,10,8,25,21,4,1,False,False
1180667636675596288,2025,1QB,10,9,25,22,2,2,False,False
1180667636675596288,2025,1QB,10,10,25,22,1,5,False,False
1180667636675596288,2025,1QB,10,11,25,18,2,6,False,False
1180667636675596288,2025,1QB,10,12,25,22,0,6,False,False
1180667636675596288,2025,1QB,11,1,25,21,2,3,False,False
1180667636675596288,2025,1QB,11,2,25,21,1,2,False,False
1180667636675596288,2025,1QB,11,3,25,19,2,3,False,False
1180667636675596288,2025,1QB,11,4,25,20,1,2,False,False
1180667636675596288,2025,1QB,11,5,25,24,0,7,False,False
1180667636675596288,2025,1QB,11,6,25,20,3,1,False,False
1180667636675596288,2025,1QB,11,7,25,16,2,4,False,False
1180667636675596288,2025,1QB,11,8,25,22,3,1,False,False
1180667636675596288,2025,1QB,11,9,25,21,2,2,False,False
1180667636675596288,2025,1QB,11,10,25,20,1,6,False,False
1180667636675596288,2025,1QB,11,11,25,17,2,6,True,False
1180667636675596288,2025,1QB,11,12,25,24,0,6,False,False
1180667636675596288,2025,1QB,12,1,25,21,2,3,False,False
1180667636675596288,2025,1QB,12,2,25,24,1,2,False,False
1180667636675596288,2025,1QB,12,3,25,17,2,2,False,False
1180667636675596288,2025,1QB,12,4,25,20,1,2,False,False
1180667636675596288,2025,1QB,12,5,25,23,0,7,False,False
1180667636675596288,2025,1QB,12,6,25,20,2,2,False,False
1180667636675596288,2025,1QB,12,7,25,16,2,4,False,False
1180667636675596288,2025,1QB,12,8,25,20,3,1,False,False
1180667636675596288,2025,1QB,12,9,25,21,3,1,False,False
1180667636675596288,2025,1QB,12,10,25,20,1,6,False,False
1180667636675596288,2025,1QB,12,11,25,17,2,6,True,False
1180667636675596288,2025,1QB,12,12,25,24,0,6,False,False
1180667636675596288,2025,1QB,13,1,25,20,3,3,False,False
1180667636675596288,2025,1QB,13,2,25,25,1,2,False,False
1180667636675596288,2025,1QB,13,3,25,18,2,2,False,False
1180667636675596288,2025,1QB,13,4,25,19,2,2,False,False
1180667636675596288,2025,1QB,13,5,25,22,0,8,False,False
1180667636675596288,2025,1QB,13,6,25,21,2,2,False,False
1180667636675596288,2025,1QB,13,7,25,16,2,4,False,False
1180667636675596288,2025,1QB,13,8,25,21,3,1,False,False
1180667636675596288,2025,1QB,13,9,25,20,4,1,False,False
1180667636675596288,2025,1QB,13,10,25,19,1,6,False,False
1180667636675596288,2025,1QB,13,11,25,19,1,6,False,False
1180667636675596288,2025,1QB,13,12,25,23,1,5,False,False
1180667636675596288,2025,1QB,14,1,25,19,2,3,False,False
1180667636675596288,2025,1QB,14,2,25,22,1,3,False,False
1180667636675596288,2025,1QB,14,3,25,18,2,2,False,False
1180667636675596288,2025,1QB,14,4,25,20,2,3,False,False
1180667636675596288,2025,1QB,14,5,25,22,0,7,False,False
1180667636675596288,2025,1QB,14,6,25,20,3,2,False,False
1180667636675596288,2025,1QB,14,7,25,16,2,4,False,False
1180667636675596288,2025,1QB,14,8,25,21,3,1,False,False
1180667636675596288,2025,1QB,14,9,25,18,5,2,False,False
1180667636675596288,2025,1QB,14,10,25,22,1,5,False,False
1180667636675596288,2025,1QB,14,11,25,18,0,7,False,False
1180667636675596288,2025,1QB,14,12,25,22,1,6,False,False
1180667636675596288,2025,1QB,15,1,25,19,3,3,False,False
1180667636675596288,2025,1QB,15,2,25,21,2,3,False,False
1180667636675596288,2025,1QB,15,3,25,18,2,2,False,False
1180667636675596288,2025,1QB,15,4,25,19,3,3,False,False
1180667636675596288,2025,1QB,15,5,25,22,0,7,False,False
1180667636675596288,2025,1QB,15,6,25,21,2,2,False,False
1180667636675596288,2025,1QB,15,7,25,15,3,4,False,False
1180667636675596288,2025,1QB,15,8,25,21,3,1,False,False
1180667636675596288,2025,1QB,15,9,25,19,4,2,False,False
1180667636675596288,2025,1QB,15,10,25,20,1,5,False,False
1180667636675596288,2025,1QB,15,11,25,18,0,6,False,False
1180667636675596288,2025,1QB,15,12,25,20,1,6,False,False
1180224010881282048,2025,1QB,4,1,19,19,0,0,False,False
1180224010881282048,2025,1QB,4,2,19,15,1,3,False,False
1180224010881282048,2025,1QB,4,3,19,14,0,1,False,False
1180224010881282048,2025,1QB,4,4,19,11,1,2,False,False
1180224010881282048,2025,1QB,4,5,19,16,0,1,False,False
1180224010881282048,2025,1QB,4,6,19,14,0,4,False,False
1180224010881282048,2025,1QB,4,7,19,14,1,2,False,False
1180224010881282048,2025,1QB,4,8,19,13,0,4,False,False
1180224010881282048,2025,1QB,4,9,19,14,0,4,False,False
1180224010881282048,2025,1QB,4,10,19,14,1,2,False,False
1180224010881282048,2025,1QB,4,11,19,15,1,0,False,False
1180224010881282048,2025,1QB,4,12,19,11,1,3,False,False
1180224010881282048,2025,1QB,4,13,19,17,0,1,False,False
1180224010881282048,2025,1QB,4,14,19,15,2,1,False,False
1180224010881282048,2025,1QB,5,1,19,18,0,1,False,False
1180224010881282048,2025,1QB,5,2,19,15,1,3,False,False
1180224010881282048,2025,1QB,5,3,19,15,0,1,False,False
1180224010881282048,2025,1QB,5,4,19,13,0,2,False,False
1180224010881282048,2025,1QB,5,5,19,16,0,1,False,False
1180224010881282048,2025,1QB,5,6,19,14,0,4,False,False
1180224010881282048,2025,1QB,5,7,19,16,1,1,False,False
1180224010881282048,2025,1QB,5,8,19,14,0,3,False,False
1180224010881282048,2025,1QB,5,9,19,15,0,4,False,False
1180224010881282048,2025,1QB,5,10,19,15,1,2,False,False
1180224010881282048,2025,1QB,5,11,19,15,1,0,False,False
1180224010881282048,2025,1QB,5,12,19,13,1,3,False,False
1180224010881282048,2025,1QB,5,13,19,18,0,0,False,False
1180224010881282048,2025,1QB,5,14,19,16,1,1,False,False
1180224010881282048,2025,1QB,6,1,19,18,0,1,False,False
1180224010881282048,2025,1QB,6,2,19,16,1,2,False,False
1180224010881282048,2025,1QB,6,3,19,15,0,1,False,False
1180224010881282048,2025,1QB,6,4,19,13,0,2,False,False
1180224010881282048,2025,1QB,6,5,19,18,0,1,False,False
1180224010881282048,2025,1QB,6,6,19,15,0,3,False,False
1180224010881282048,2025,1QB,6,7,19,18,0,1,False,False
1180224010881282048,2025,1QB,6,8,19,16,0,2,False,False
1180224010881282048,2025,1QB,6,9,19,17,0,2,False,False
1180224010881282048,2025,1QB,6,10,19,15,1,2,False,False
1180224010881282048,2025,1QB,6,11,19,16,1,0,False,False
1180224010881282048,2025,1QB,6,12,19,15,1,1,False,False
1180224010881282048,2025,1QB,6,13,19,19,0,0,False,False
1180224010881282048,2025,1QB,6,14,19,16,1,1,False,False
1180224010881282048,2025,1QB,7,1,19,17,0,1,False,False
1180224010881282048,2025,1QB,7,2,19,16,1,2,False,False
1180224010881282048,2025,1QB,7,3,19,16,1,1,False,False
1180224010881282048,2025,1QB,7,4,19,13,0,2,False,False
1180224010881282048,2025,1QB,7,5,19,17,1,1,False,False
1180224010881282048,2025,1QB,7,6,19,15,0,3,False,False
1180224010881282048,2025,1QB,7,7,19,20,0,0,False,False
1180224010881282048,2025,1QB,7,8,19,16,1,2,False,False
1180224010881282048,2025,1QB,7,9,19,17,0,2,False,False
1180224010881282048,2025,1QB,7,10,19,14,1,2,False,False
1180224010881282048,2025,1QB,7,11,19,16,1,0,False,False
1180224010881282048,2025,1QB,7,12,19,16,1,2,False,False
1180224010881282048,2025,1QB,7,13,19,18,0,1,False,False
1180224010881282048,2025,1QB,7,14,19,16,1,1,False,False
1180224010881282048,2025,1QB,8,1,19,18,0,2,False,False
1180224010881282048,2025,1QB,8,2,19,17,1,1,False,False
1180224010881282048,2025,1QB,8,3,19,16,0,2,False,False
1180224010881282048,2025,1QB,8,4,19,14,0,2,False,False
1180224010881282048,2025,1QB,8,5,19,14,2,2,False,False
1180224010881282048,2025,1QB,8,6,19,15,0,3,False,False
1180224010881282048,2025,1QB,8,7,19,19,0,0,False,False
1180224010881282048,2025,1QB,8,8,19,16,1,2,False,False
1180224010881282048,2025,1QB,8,9,19,19,0,2,False,False
1180224010881282048,2025,1QB,8,10,19,15,1,1,False,False
1180224010881282048,2025,1QB,8,11,19,16,1,0,False,False
1180224010881282048,2025,1QB,8,12,19,18,1,1,False,False
1180224010881282048,2025,1QB,8,13,19,19,0,0,False,False
1180224010881282048,2025,1QB,8,14,19,14,2,1,False,False
1180224010881282048,2025,1QB,9,1,19,18,0,2,False,False
1180224010881282048,2025,1QB,9,2,19,17,1,1,False,False
1180224010881282048,2025,1QB,9,3,19,15,0,2,False,False
1180224010881282048,2025,1QB,9,4,19,17,0,1,False,False
1180224010881282048,2025,1QB,9,5,19,15,2,1,False,False
1180224010881282048,2025,1QB,9,6,19,17,0,1,False,False
1180224010881282048,2025,1QB,9,7,19,19,0,1,False,False
1180224010881282048,2025,1QB,9,8,19,15,1,3,False,False
1180224010881282048,2025,1QB,9,9,19,19,0,2,False,False
1180224010881282048,2025,1QB,9,10,19,18,1,1,False,False
1180224010881282048,2025,1QB,9,11,19,15,1,1,False,False
1180224010881282048,2025,1QB,9,12,19,17,1,1,False,False
1180224010881282048,2025,1QB,9,13,19,19,0,0,False,False
1180224010881282048,2025,1QB,9,14,19,17,1,1,False,False
1180224010881282048,2025,1QB,10,1,19,18,0,2,False,False
1180224010881282048,2025,1QB,10,2,19,17,1,0,False,False
1180224010881282048,2025,1QB,10,3,19,16,0,2,False,False
1180224010881282048,2025,1QB,10,4,19,17,0,1,False,False
1180224010881282048,2025,1QB,10,5,19,16,1,2,False,False
1180224010881282048,2025,1QB,10,6,19,18,0,0,False,False
1180224010881282048,2025,1QB,10,7,19,18,0,1,False,False
1180224010881282048,2025,1QB,10,8,19,15,1,3,False,False
1180224010881282048,2025,1QB,10,9,19,16,0,3,False,False
1180224010881282048,2025,1QB,10,10,19,16,1,2,False,False
1180224010881282048,2025,1QB,10,11,19,15,1,1,False,False
1180224010881282048,2025,1QB,10,12,19,17,1,1,False,False
1180224010881282048,2025,1QB,10,13,19,17,0,0,False,False
1180224010881282048,2025,1QB,10,14,19,18,1,1,False,False
1180224010881282048,2025,1QB,11,1,19,17,0,1,False,False
1180224010881282048,2025,1QB,11,2,19,16,1,0,False,False
1180224010881282048,2025,1QB,11,3,19,16,0,2,False,False
1180224010881282048,2025,1QB,11,4,19,17,0,1,False,False
1180224010881282048,2025,1QB,11,5,19,17,0,2,False,False
1180224010881282048,2025,1QB,11,6,19,18,0,0,False,False
1180224010881282048,2025,1QB,11,7,19,17,0,2,False,False
1180224010881282048,2025,1QB,11,8,19,14,1,4,False,False
1180224010881282048,2025,1QB,11,9,19,16,0,3,False,False
1180224010881282048,2025,1QB,11,10,19,16,1,2,False,False
1180224010881282048,2025,1QB,11,11,19,16,1,0,False,False
1180224010881282048,2025,1QB,11,12,19,17,1,1,False,False
1180224010881282048,2025,1QB,11,13,19,18,0,0,False,False
1180224010881282048,2025,1QB,11,14,19,18,0,1,False,False
1180224010881282048,2025,1QB,12,1,19,19,0,1,False,False
1180224010881282048,2025,1QB,12,2,19,17,1,0,False,False
1180224010881282048,2025,1QB,12,3,19,16,0,2,False,False
1180224010881282048,2025,1QB,12,4,19,18,0,1,False,False
1180224010881282048,2025,1QB,12,5,19,17,0,2,False,False
1180224010881282048,2025,1QB,12,6,19,17,0,0,False,False
1180224010881282048,2025,1QB,12,7,19,16,0,4,False,False
1180224010881282048,2025,1QB,12,8,19,15,0,4,False,False
1180224010881282048,2025,1QB,12,9,19,17,0,3,False,False
1180224010881282048,2025,1QB,12,10,19,15,1,2,False,False
1180224010881282048,2025,1QB,12,11,19,16,1,0,False,False
1180224010881282048,2025,1QB,12,12,19,16,1,1,False,False
1180224010881282048,2025,1QB,12,13,19,18,0,0,False,False
1180224010881282048,2025,1QB,12,14,19,18,0,1,False,False
1180224010881282048,2025,1QB,13,1,19,18,0,2,False,False
1180224010881282048,2025,1QB,13,2,19,17,1,0,False,False
1180224010881282048,2025,1QB,13,3,19,15,0,2,False,False
1180224010881282048,2025,1QB,13,4,19,19,0,1,False,False
1180224010881282048,2025,1QB,13,5,19,17,0,2,False,False
1180224010881282048,2025,1QB,13,6,19,19,0,0,False,False
1180224010881282048,2025,1QB,13,7,19,17,0,3,False,False
1180224010881282048,2025,1QB,13,8,19,15,0,4,False,False
1180224010881282048,2025,1QB,13,9,19,17,0,3,False,False
1180224010881282048,2025,1QB,13,10,19,16,1,2,False,False
1180224010881282048,2025,1QB,13,11,19,16,1,0,False,False
1180224010881282048,2025,1QB,13,12,19,18,1,0,False,False
1180224010881282048,2025,1QB,13,13,19,17,0,0,False,False
1180224010881282048,2025,1QB,13,14,19,19,0,0,False,False
1180224010881282048,2025,1QB,14,1,19,19,1,1,False,False
1180224010881282048,2025,1QB,14,2,19,18,0,0,False,False
1180224010881282048,2025,1QB,14,3,19,14,0,2,False,False
1180224010881282048,2025,1QB,14,4,19,19,0,1,False,False
1180224010881282048,2025,1QB,14,5,19,17,0,2,False,False
1180224010881282048,2025,1QB,14,6,19,21,0,0,False,False
1180224010881282048,2025,1QB,14,7,19,17,0,3,False,False
1180224010881282048,2025,1QB,14,8,19,15,0,4,False,False
1180224010881282048,2025,1QB,14,9,19,16,1,3,False,False
1180224010881282048,2025,1QB,14,10,19,18,1,1,False,False
1180224010881282048,2025,1QB,14,11,19,17,0,0,False,False
1180224010881282048,2025,1QB,14,12,19,17,1,0,False,False
1180224010881282048,2025,1QB,14,13,19,17,0,1,False,False
1180224010881282048,2025,1QB,14,14,19,17,1,0,False,False
1180224010881282048,2025,1QB,15,1,19,19,1,1,False,False
1180224010881282048,2025,1QB,15,2,19,16,1,0,False,False
1180224010881282048,2025,1QB,15,3,19,14,0,2,False,False
1180224010881282048,2025,1QB,15,4,19,18,0,2,False,False
1180224010881282048,2025,1QB,15,5,19,15,1,2,False,False
1180224010881282048,2025,1QB,15,6,19,16,1,3,False,False
1180224010881282048,2025,1QB,15,7,19,17,0,2,False,False
1180224010881282048,2025,1QB,15,8,19,15,0,4,False,False
1180224010881282048,2025,1QB,15,9,19,17,1,3,False,False
1180224010881282048,2025,1QB,15,10,19,18,0,1,False,False
1180224010881282048,2025,1QB,15,11,19,17,0,0,False,False
1180224010881282048,2025,1QB,15,12,19,16,1,1,False,False
1180224010881282048,2025,1QB,15,13,19,19,1,0,False,False
1180224010881282048,2025,1QB,15,14,19,17,1,0,False,False
918960870980501504,2023,SF_1TE,4,1,22,18,1,8,False,False
918960870980501504,2023,SF_1TE,4,2,22,13,1,6,False,False
918960870980501504,2023,SF_1TE,4,3,22,17,3,2,False,False
918960870980501504,2023,SF_1TE,4,4,22,18,2,3,False,False
918960870980501504,2023,SF_1TE,4,5,22,15,1,6,False,False
918960870980501504,2023,SF_1TE,4,6,22,21,0,2,False,False
918960870980501504,2023,SF_1TE,4,7,22,19,3,1,False,False
918960870980501504,2023,SF_1TE,4,8,22,21,4,1,False,False
918960870980501504,2023,SF_1TE,4,9,22,21,2,3,False,False
918960870980501504,2023,SF_1TE,4,10,22,18,1,4,False,False
918960870980501504,2023,SF_1TE,5,1,22,19,1,7,False,False
918960870980501504,2023,SF_1TE,5,2,22,14,1,6,False,False
918960870980501504,2023,SF_1TE,5,3,22,17,3,2,False,False
