username,user_id,season,league_id,name,previous_league_id,total_rosters,starter_count,roster_positions_count,listed_bench_slots,fixed_qb,fixed_rb,fixed_wr,fixed_te,flex_slots,sf_slots,format_qb,tep_detected,tep_scoring_keys,roster_positions,scoring_settings,settings,stratum
jperocco,910688866380816384,2023,920523240571850752,The Great League (TGL),0.0,12,9,24,15,1,2,2,1,3,0,1QB,True,"{""bonus_rec_te"": 0.5}","[""QB"", ""RB"", ""RB"", ""WR"", ""WR"", ""TE"", ""FLEX"", ""FLEX"", ""FLEX"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN""]","{""blk_kick"": 2.0, ""bonus_rec_te"": 0.5, ""def_st_ff"": 1.0, ""def_st_fum_rec"": 1.0, ""def_st_td"": 6.0, ""def_td"": 6.0, ""ff"": 1.0, ""fgm_0_19"": 3.0, ""fgm_20_29"": 3.0, ""fgm_30_39"": 3.0, ""fgm_40_49"": 4.0, ""fgm_50p"": 5.0, ""fgmiss"": -1.0, ""fum"": 0.0, ""fum_lost"": -2.0, ""fum_rec"": 2.0, ""fum_rec_td"": 6.0, ""int"": 2.0, ""pass_2pt"": 2.0, ""pass_int"": -1.0, ""pass_td"": 6.0, ""pass_yd"": 0.04, ""pts_allow_0"": 10.0, ""pts_allow_14_20"": 1.0, ""pts_allow_1_6"": 7.0, ""pts_allow_21_27"": 0.0, ""pts_allow_28_34"": -1.0, ""pts_allow_35p"": -4.0, ""pts_allow_7_13"": 4.0, ""rec"": 1.0, ""rec_2pt"": 2.0, ""rec_td"": 6.0, ""rec_yd"": 0.1, ""rush_2pt"": 2.0, ""rush_td"": 6.0, ""rush_yd"": 0.1, ""sack"": 1.0, ""safe"": 2.0, ""st_ff"": 1.0, ""st_fum_rec"": 1.0, ""st_td"": 6.0, ""xpm"": 1.0, ""xpmiss"": -1.0}","{""bench_lock"": 0, ""best_ball"": 0, ""capacity_override"": 1, ""commissioner_direct_invite"": 0, ""daily_waivers"": 1, ""daily_waivers_days"": 5461, ""daily_waivers_hour"": 0, ""daily_waivers_last_ran"": 31, ""disable_adds"": 0, ""disable_trades"": 0, ""draft_rounds"": 3, ""last_report"": 14, ""last_scored_leg"": 17, ""league_average_match"": 0, ""leg"": 17, ""max_keepers"": 1, ""num_teams"": 12, ""offseason_adds"": 1, ""pick_trading"": 1, ""playoff_round_type"": 0, ""playoff_seed_type"": 0, ""playoff_teams"": 6, ""playoff_type"": 0, ""playoff_week_start"": 15, ""reserve_allow_cov"": 1, ""reserve_allow_dnr"": 0, ""reserve_allow_doubtful"": 0, ""reserve_allow_na"": 0, ""reserve_allow_out"": 1, ""reserve_allow_sus"": 1, ""reserve_slots"": 4, ""start_week"": 1, ""taxi_allow_vets"": 0, ""taxi_deadline"": 0, ""taxi_slots"": 4, ""taxi_years"": 1, ""trade_deadline"": 12, ""trade_review_days"": 2, ""type"": 2, ""veto_auto_poll"": 0, ""veto_show_votes"": 0, ""veto_votes_needed"": 6, ""waiver_bid_min"": 0, ""waiver_budget"": 100, ""waiver_clear_days"": 2, ""waiver_day_of_week"": 2, ""waiver_type"": 2, ""was_auto_archived"": 1}",1QB
jperocco,910688866380816384,2023,969999751733186560,Guardians of The Gridiron,,12,10,24,14,1,2,3,1,3,0,1QB,True,"{""bonus_rec_te"": 0.5}","[""QB"", ""RB"", ""RB"", ""WR"", ""WR"", ""WR"", ""TE"", ""FLEX"", ""FLEX"", ""FLEX"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN""]","{""blk_kick"": 2.0, ""bonus_pass_yd_400"": 0.0, ""bonus_rec_rb"": 0.0, ""bonus_rec_te"": 0.5, ""bonus_rush_rec_yd_200"": 0.0, ""def_st_ff"": 1.0, ""def_st_fum_rec"": 1.0, ""def_st_td"": 6.0, ""def_td"": 6.0, ""ff"": 1.0, ""fgm_0_19"": 3.0, ""fgm_20_29"": 3.0, ""fgm_30_39"": 3.0, ""fgm_40_49"": 4.0, ""fgm_50p"": 5.0, ""fgmiss"": -1.0, ""fum"": 0.0, ""fum_lost"": -2.0, ""fum_rec"": 2.0, ""fum_rec_td"": 6.0, ""int"": 2.0, ""pass_2pt"": 2.0, ""pass_cmp_40p"": 1.0, ""pass_int"": -1.0, ""pass_int_td"": -3.0, ""pass_sack"": -1.0, ""pass_td"": 6.0, ""pass_td_40p"": 2.0, ""pass_td_50p"": 3.0, ""pass_yd"": 0.04, ""pts_allow_0"": 10.0, ""pts_allow_14_20"": 1.0, ""pts_allow_1_6"": 7.0, ""pts_allow_21_27"": 0.0, ""pts_allow_28_34"": -1.0, ""pts_allow_35p"": -4.0, ""pts_allow_7_13"": 4.0, ""rec"": 1.0, ""rec_2pt"": 2.0, ""rec_40p"": 1.0, ""rec_fd"": 0.1, ""rec_td"": 6.0, ""rec_td_40p"": 2.0, ""rec_td_50p"": 3.0, ""rec_yd"": 0.1, ""rush_2pt"": 2.0, ""rush_40p"": 1.0, ""rush_fd"": 0.1, ""rush_td"": 6.0, ""rush_td_40p"": 2.0, ""rush_td_50p"": 3.0, ""rush_yd"": 0.1, ""sack"": 1.0, ""safe"": 2.0, ""st_ff"": 1.0, ""st_fum_rec"": 1.0, ""st_td"": 6.0, ""xpm"": 1.0, ""xpmiss"": -1.0}","{""bench_lock"": 1, ""best_ball"": 0, ""capacity_override"": 0, ""commissioner_direct_invite"": 0, ""daily_waivers"": 1, ""daily_waivers_days"": 5185, ""daily_waivers_hour"": 0, ""daily_waivers_last_ran"": 2, ""disable_adds"": 0, ""disable_trades"": 0, ""draft_rounds"": 5, ""last_report"": 14, ""last_scored_leg"": 17, ""league_average_match"": 1, ""leg"": 17, ""max_keepers"": 1, ""num_teams"": 12, ""offseason_adds"": 0, ""pick_trading"": 1, ""playoff_round_type"": 0, ""playoff_seed_type"": 0, ""playoff_teams"": 6, ""playoff_type"": 0, ""playoff_week_start"": 15, ""reserve_allow_cov"": 1, ""reserve_allow_dnr"": 0, ""reserve_allow_doubtful"": 0, ""reserve_allow_na"": 0, ""reserve_allow_out"": 1, ""reserve_allow_sus"": 0, ""reserve_slots"": 4, ""start_week"": 1, ""taxi_allow_vets"": 1, ""taxi_deadline"": 0, ""taxi_slots"": 5, ""taxi_years"": 2, ""trade_deadline"": 11, ""trade_review_days"": 0, ""type"": 2, ""veto_auto_poll"": 0, ""veto_show_votes"": 0, ""veto_votes_needed"": 6, ""waiver_budget"": 250, ""waiver_clear_days"": 2, ""waiver_day_of_week"": 2, ""waiver_type"": 2, ""was_auto_archived"": 1}",1QB
jperocco,910688866380816384,2024,1048204852251164672,Guardians of The Gridiron,9.699997517331866e+17,12,10,24,14,1,2,3,1,3,0,1QB,True,"{""bonus_rec_te"": 0.5}","[""QB"", ""RB"", ""RB"", ""WR"", ""WR"", ""WR"", ""TE"", ""FLEX"", ""FLEX"", ""FLEX"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN""]","{""blk_kick"": 2.0, ""bonus_pass_yd_400"": 0.0, ""bonus_rec_rb"": 0.0, ""bonus_rec_te"": 0.5, ""bonus_rush_rec_yd_200"": 0.0, ""def_st_ff"": 1.0, ""def_st_fum_rec"": 1.0, ""def_st_td"": 6.0, ""def_td"": 6.0, ""ff"": 1.0, ""fgm_0_19"": 3.0, ""fgm_20_29"": 3.0, ""fgm_30_39"": 3.0, ""fgm_40_49"": 4.0, ""fgm_50p"": 5.0, ""fgmiss"": -1.0, ""fum"": 0.0, ""fum_lost"": -2.0, ""fum_rec"": 2.0, ""fum_rec_td"": 6.0, ""int"": 2.0, ""pass_2pt"": 2.0, ""pass_cmp_40p"": 1.0, ""pass_int"": -1.0, ""pass_int_td"": -3.0, ""pass_sack"": -1.0, ""pass_td"": 6.0, ""pass_td_40p"": 2.0, ""pass_td_50p"": 3.0, ""pass_yd"": 0.04, ""pts_allow_0"": 10.0, ""pts_allow_14_20"": 1.0, ""pts_allow_1_6"": 7.0, ""pts_allow_21_27"": 0.0, ""pts_allow_28_34"": -1.0, ""pts_allow_35p"": -4.0, ""pts_allow_7_13"": 4.0, ""rec"": 1.0, ""rec_2pt"": 2.0, ""rec_40p"": 1.0, ""rec_fd"": 0.1, ""rec_td"": 6.0, ""rec_td_40p"": 2.0, ""rec_td_50p"": 3.0, ""rec_yd"": 0.1, ""rush_2pt"": 2.0, ""rush_40p"": 1.0, ""rush_fd"": 0.1, ""rush_td"": 6.0, ""rush_td_40p"": 2.0, ""rush_td_50p"": 3.0, ""rush_yd"": 0.1, ""sack"": 1.0, ""safe"": 2.0, ""st_ff"": 1.0, ""st_fum_rec"": 1.0, ""st_td"": 6.0, ""xpm"": 1.0, ""xpmiss"": -1.0}","{""bench_lock"": 1, ""best_ball"": 0, ""capacity_override"": 0, ""commissioner_direct_invite"": 0, ""daily_waivers"": 1, ""daily_waivers_days"": 5461, ""daily_waivers_hour"": 8, ""daily_waivers_last_ran"": 31, ""disable_adds"": 0, ""disable_trades"": 0, ""draft_rounds"": 4, ""last_report"": 14, ""last_scored_leg"": 17, ""league_average_match"": 1, ""leg"": 17, ""max_keepers"": 1, ""max_subs"": 1, ""num_teams"": 12, ""offseason_adds"": 0, ""pick_trading"": 1, ""playoff_round_type"": 0, ""playoff_seed_type"": 0, ""playoff_teams"": 6, ""playoff_type"": 0, ""playoff_week_start"": 15, ""reserve_allow_cov"": 1, ""reserve_allow_dnr"": 0, ""reserve_allow_doubtful"": 0, ""reserve_allow_na"": 0, ""reserve_allow_out"": 1, ""reserve_allow_sus"": 0, ""reserve_slots"": 4, ""start_week"": 1, ""sub_lock_if_starter_active"": 0, ""sub_start_time_eligibility"": 1, ""taxi_allow_vets"": 1, ""taxi_deadline"": 0, ""taxi_slots"": 5, ""taxi_years"": 2, ""trade_deadline"": 11, ""trade_review_days"": 0, ""type"": 2, ""veto_auto_poll"": 0, ""veto_show_votes"": 0, ""veto_votes_needed"": 6, ""waiver_bid_min"": 1, ""waiver_budget"": 300, ""waiver_clear_days"": 2, ""waiver_day_of_week"": 2, ""waiver_type"": 2, ""was_auto_archived"": 1}",1QB
jperocco,910688866380816384,2024,1048901308398288896,The Great League (TGL),9.205232405718508e+17,12,10,25,15,1,2,2,1,4,0,1QB,True,"{""bonus_rec_te"": 0.5}","[""QB"", ""RB"", ""RB"", ""WR"", ""WR"", ""TE"", ""FLEX"", ""FLEX"", ""FLEX"", ""FLEX"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN""]","{""blk_kick"": 2.0, ""bonus_rec_te"": 0.5, ""def_st_ff"": 1.0, ""def_st_fum_rec"": 1.0, ""def_st_td"": 6.0, ""def_td"": 6.0, ""ff"": 1.0, ""fgm_0_19"": 3.0, ""fgm_20_29"": 3.0, ""fgm_30_39"": 3.0, ""fgm_40_49"": 4.0, ""fgm_50p"": 5.0, ""fgmiss"": -1.0, ""fum"": 0.0, ""fum_lost"": -2.0, ""fum_rec"": 2.0, ""fum_rec_td"": 6.0, ""int"": 2.0, ""pass_2pt"": 2.0, ""pass_int"": -1.0, ""pass_td"": 6.0, ""pass_yd"": 0.04, ""pts_allow_0"": 10.0, ""pts_allow_14_20"": 1.0, ""pts_allow_1_6"": 7.0, ""pts_allow_21_27"": 0.0, ""pts_allow_28_34"": -1.0, ""pts_allow_35p"": -4.0, ""pts_allow_7_13"": 4.0, ""rec"": 1.0, ""rec_2pt"": 2.0, ""rec_td"": 6.0, ""rec_yd"": 0.1, ""rush_2pt"": 2.0, ""rush_td"": 6.0, ""rush_yd"": 0.1, ""sack"": 1.0, ""safe"": 2.0, ""st_ff"": 1.0, ""st_fum_rec"": 1.0, ""st_td"": 6.0, ""xpm"": 1.0, ""xpmiss"": -1.0}","{""bench_lock"": 0, ""best_ball"": 0, ""capacity_override"": 0, ""commissioner_direct_invite"": 0, ""daily_waivers"": 1, ""daily_waivers_days"": 5461, ""daily_waivers_hour"": 0, ""daily_waivers_last_ran"": 31, ""disable_adds"": 0, ""disable_trades"": 0, ""draft_rounds"": 3, ""faab_suggestions"": 0, ""last_report"": 14, ""last_scored_leg"": 17, ""league_average_match"": 0, ""leg"": 17, ""max_keepers"": 1, ""max_subs"": 3, ""num_teams"": 12, ""offseason_adds"": 1, ""pick_trading"": 1, ""playoff_round_type"": 0, ""playoff_seed_type"": 0, ""playoff_teams"": 6, ""playoff_type"": 0, ""playoff_week_start"": 15, ""reserve_allow_cov"": 1, ""reserve_allow_dnr"": 0, ""reserve_allow_doubtful"": 0, ""reserve_allow_na"": 0, ""reserve_allow_out"": 1, ""reserve_allow_sus"": 1, ""reserve_slots"": 4, ""start_week"": 1, ""sub_lock_if_starter_active"": 0, ""sub_start_time_eligibility"": 0, ""taxi_allow_vets"": 0, ""taxi_deadline"": 0, ""taxi_slots"": 4, ""taxi_years"": 1, ""trade_deadline"": 12, ""trade_review_days"": 0, ""type"": 2, ""veto_auto_poll"": 0, ""veto_show_votes"": 0, ""veto_votes_needed"": 6, ""waiver_bid_min"": 0, ""waiver_budget"": 100, ""waiver_clear_days"": 2, ""waiver_day_of_week"": 2, ""waiver_type"": 2, ""was_auto_archived"": 1}",1QB
jperocco,910688866380816384,2025,1180667636675596288,The Great League (TGL),1.0489013083982889e+18,12,10,25,15,1,2,2,1,4,0,1QB,True,"{""bonus_rec_te"": 0.5}","[""QB"", ""RB"", ""RB"", ""WR"", ""WR"", ""TE"", ""FLEX"", ""FLEX"", ""FLEX"", ""FLEX"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN""]","{""blk_kick"": 2.0, ""bonus_rec_te"": 0.5, ""def_st_ff"": 1.0, ""def_st_fum_rec"": 1.0, ""def_st_td"": 6.0, ""def_td"": 6.0, ""ff"": 1.0, ""fgm_0_19"": 3.0, ""fgm_20_29"": 3.0, ""fgm_30_39"": 3.0, ""fgm_40_49"": 4.0, ""fgm_50p"": 5.0, ""fgmiss"": -1.0, ""fum"": 0.0, ""fum_lost"": -2.0, ""fum_rec"": 2.0, ""fum_rec_td"": 6.0, ""int"": 2.0, ""pass_2pt"": 2.0, ""pass_int"": -1.0, ""pass_td"": 6.0, ""pass_yd"": 0.04, ""pts_allow_0"": 10.0, ""pts_allow_14_20"": 1.0, ""pts_allow_1_6"": 7.0, ""pts_allow_21_27"": 0.0, ""pts_allow_28_34"": -1.0, ""pts_allow_35p"": -4.0, ""pts_allow_7_13"": 4.0, ""rec"": 1.0, ""rec_2pt"": 2.0, ""rec_td"": 6.0, ""rec_yd"": 0.1, ""rush_2pt"": 2.0, ""rush_td"": 6.0, ""rush_yd"": 0.1, ""sack"": 1.0, ""safe"": 2.0, ""st_ff"": 1.0, ""st_fum_rec"": 1.0, ""st_td"": 6.0, ""xpm"": 1.0, ""xpmiss"": -1.0}","{""bench_lock"": 0, ""best_ball"": 0, ""capacity_override"": 0, ""commissioner_direct_invite"": 0, ""daily_waivers"": 1, ""daily_waivers_days"": 5461, ""daily_waivers_hour"": 0, ""daily_waivers_last_ran"": 31, ""disable_adds"": 0, ""disable_trades"": 0, ""draft_rounds"": 4, ""faab_suggestions"": 0, ""last_report"": 14, ""last_scored_leg"": 17, ""league_average_match"": 0, ""leg"": 17, ""max_keepers"": 1, ""max_subs"": 3, ""num_teams"": 12, ""offseason_adds"": 1, ""pick_trading"": 1, ""playoff_round_type"": 0, ""playoff_seed_type"": 0, ""playoff_teams"": 6, ""playoff_type"": 0, ""playoff_week_start"": 15, ""reserve_allow_cov"": 1, ""reserve_allow_dnr"": 0, ""reserve_allow_doubtful"": 0, ""reserve_allow_na"": 0, ""reserve_allow_out"": 1, ""reserve_allow_sus"": 1, ""reserve_slots"": 4, ""start_week"": 1, ""sub_lock_if_starter_active"": 0, ""sub_start_time_eligibility"": 0, ""taxi_allow_vets"": 0, ""taxi_deadline"": 0, ""taxi_slots"": 4, ""taxi_years"": 1, ""trade_deadline"": 12, ""trade_review_days"": 0, ""type"": 2, ""veto_auto_poll"": 0, ""veto_show_votes"": 0, ""veto_votes_needed"": 6, ""waiver_bid_min"": 0, ""waiver_budget"": 100, ""waiver_clear_days"": 2, ""waiver_day_of_week"": 2, ""waiver_type"": 2}",1QB
jperocco,910688866380816384,2025,1180224010881282048,RZ Dinasty,1.0504157968973005e+18,14,9,19,10,1,2,2,1,3,0,1QB,False,{},"[""QB"", ""RB"", ""RB"", ""WR"", ""WR"", ""TE"", ""FLEX"", ""FLEX"", ""FLEX"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN""]","{""blk_kick"": 0.0, ""def_st_ff"": 1.0, ""def_st_fum_rec"": 1.0, ""def_st_td"": 6.0, ""def_td"": 0.0, ""ff"": 0.0, ""fgm_0_19"": 0.0, ""fgm_20_29"": 0.0, ""fgm_30_39"": 0.0, ""fgm_40_49"": 0.0, ""fgm_50p"": 0.0, ""fgm_yds"": 0.0, ""fgmiss"": 0.0, ""fum"": -1.0, ""fum_lost"": -2.0, ""fum_rec"": 0.0, ""fum_rec_td"": 6.0, ""idp_def_td"": 6.0, ""int"": 0.0, ""kr_td"": 6.0, ""kr_yd"": 0.04, ""pass_2pt"": 2.0, ""pass_int"": -1.0, ""pass_int_td"": -1.0, ""pass_sack"": 0.0, ""pass_td"": 4.0, ""pass_td_40p"": 0.0, ""pass_yd"": 0.04, ""pr_td"": 6.0, ""pr_yd"": 0.04, ""pts_allow"": 0.0, ""pts_allow_0"": 0.0, ""pts_allow_14_20"": 0.0, ""pts_allow_1_6"": 0.0, ""pts_allow_21_27"": 0.0, ""pts_allow_28_34"": 0.0, ""pts_allow_35p"": 0.0, ""pts_allow_7_13"": 0.0, ""rec"": 1.0, ""rec_2pt"": 2.0, ""rec_td"": 6.0, ""rec_td_40p"": 1.0, ""rec_yd"": 0.1, ""rush_2pt"": 2.0, ""rush_fd"": 0.0, ""rush_td"": 6.0, ""rush_td_40p"": 1.0, ""rush_yd"": 0.1, ""sack"": 0.0, ""safe"": 0.0, ""st_ff"": 0.0, ""st_fum_rec"": 0.0, ""st_td"": 6.0, ""xpm"": 0.0, ""xpmiss"": 0.0, ""yds_allow"": 0.0, ""yds_allow_0_100"": 0.0, ""yds_allow_100_199"": 0.0, ""yds_allow_200_299"": 0.0, ""yds_allow_350_399"": 0.0, ""yds_allow_400_449"": 0.0, ""yds_allow_450_499"": 0.0, ""yds_allow_500_549"": 0.0}","{""bench_lock"": 0, ""best_ball"": 0, ""capacity_override"": 0, ""commissioner_direct_invite"": 0, ""daily_waivers"": 1, ""daily_waivers_days"": 13655, ""daily_waivers_hour"": 6, ""daily_waivers_last_ran"": 30, ""disable_adds"": 0, ""disable_trades"": 0, ""divisions"": 0, ""draft_rounds"": 3, ""faab_suggestions"": 0, ""last_report"": 14, ""last_scored_leg"": 17, ""league_average_match"": 0, ""leg"": 17, ""max_keepers"": 1, ""max_subs"": 3, ""num_teams"": 14, ""offseason_adds"": 0, ""pick_trading"": 1, ""playoff_round_type"": 0, ""playoff_seed_type"": 0, ""playoff_teams"": 6, ""playoff_type"": 1, ""playoff_week_start"": 15, ""reserve_allow_cov"": 1, ""reserve_allow_dnr"": 1, ""reserve_allow_doubtful"": 0, ""reserve_allow_na"": 1, ""reserve_allow_out"": 0, ""reserve_allow_sus"": 1, ""reserve_slots"": 2, ""squads"": 1, ""start_week"": 1, ""sub_lock_if_starter_active"": 0, ""sub_start_time_eligibility"": 0, ""taxi_allow_vets"": 0, ""taxi_deadline"": 4, ""taxi_slots"": 0, ""taxi_years"": 1, ""trade_deadline"": 99, ""trade_review_days"": 0, ""type"": 2, ""veto_auto_poll"": 0, ""veto_show_votes"": 0, ""veto_votes_needed"": 7, ""waiver_budget"": 100, ""waiver_clear_days"": 1, ""waiver_day_of_week"": 2, ""waiver_type"": 2}",1QB
jperocco,910688866380816384,2023,918960870980501504,Circle the Wagons Dynasty,7.90767741152895e+17,10,10,22,12,1,2,3,1,2,1,SF,True,"{""bonus_rec_te"": 0.5}","[""QB"", ""RB"", ""RB"", ""WR"", ""WR"", ""WR"", ""TE"", ""FLEX"", ""FLEX"", ""SUPER_FLEX"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN""]","{""blk_kick"": 2.0, ""bonus_rec_te"": 0.5, ""def_st_ff"": 1.0, ""def_st_fum_rec"": 1.0, ""def_st_td"": 6.0, ""def_td"": 6.0, ""ff"": 1.0, ""fgm_0_19"": 3.0, ""fgm_20_29"": 3.0, ""fgm_30_39"": 3.0, ""fgm_40_49"": 4.0, ""fgm_50p"": 5.0, ""fgmiss"": -1.0, ""fum"": -1.0, ""fum_lost"": -2.0, ""fum_rec"": 2.0, ""fum_rec_td"": 6.0, ""int"": 2.0, ""pass_2pt"": 2.0, ""pass_int"": -1.0, ""pass_td"": 6.0, ""pass_yd"": 0.03999999910593033, ""pts_allow_0"": 10.0, ""pts_allow_14_20"": 1.0, ""pts_allow_1_6"": 7.0, ""pts_allow_21_27"": 0.0, ""pts_allow_28_34"": -1.0, ""pts_allow_35p"": -4.0, ""pts_allow_7_13"": 4.0, ""rec"": 1.0, ""rec_2pt"": 2.0, ""rec_td"": 6.0, ""rec_yd"": 0.10000000149011612, ""rush_2pt"": 2.0, ""rush_td"": 6.0, ""rush_yd"": 0.10000000149011612, ""sack"": 1.0, ""safe"": 2.0, ""st_ff"": 1.0, ""st_fum_rec"": 1.0, ""st_td"": 6.0, ""xpm"": 1.0, ""xpmiss"": -1.0}","{""bench_lock"": 1, ""best_ball"": 0, ""capacity_override"": 0, ""commissioner_direct_invite"": 0, ""daily_waivers"": 1, ""daily_waivers_base"": 4, ""daily_waivers_days"": 10922, ""daily_waivers_hour"": 2, ""daily_waivers_last_ran"": 31, ""disable_adds"": 1, ""disable_trades"": 0, ""draft_rounds"": 4, ""last_report"": 14, ""last_scored_leg"": 17, ""league_average_match"": 0, ""leg"": 17, ""max_keepers"": 1, ""num_teams"": 10, ""offseason_adds"": 1, ""pick_trading"": 1, ""playoff_round_type"": 0, ""playoff_seed_type"": 1, ""playoff_teams"": 6, ""playoff_type"": 1, ""playoff_week_start"": 15, ""reserve_allow_cov"": 1, ""reserve_allow_dnr"": 0, ""reserve_allow_doubtful"": 0, ""reserve_allow_na"": 0, ""reserve_allow_out"": 1, ""reserve_allow_sus"": 0, ""reserve_slots"": 5, ""squads"": 1, ""start_week"": 1, ""taxi_allow_vets"": 1, ""taxi_deadline"": 4, ""taxi_slots"": 5, ""taxi_years"": 2, ""trade_deadline"": 13, ""trade_review_days"": 0, ""type"": 2, ""veto_auto_poll"": 0, ""veto_show_votes"": 0, ""veto_votes_needed"": 5, ""waiver_bid_min"": 0, ""waiver_budget"": 200, ""waiver_clear_days"": 1, ""waiver_day_of_week"": 2, ""waiver_type"": 2, ""was_auto_archived"": 1}",SF_1TE
jperocco,910688866380816384,2023,914741498980225024,The Show Must Go On,0.0,12,11,26,15,1,2,3,1,3,1,SF,True,"{""bonus_rec_te"": 1.0}","[""QB"", ""RB"", ""RB"", ""WR"", ""WR"", ""WR"", ""TE"", ""FLEX"", ""FLEX"", ""FLEX"", ""SUPER_FLEX"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN"", ""BN""]","{""blk_kick"": 0.0, ""bonus_pass_cmp_25"": 1.0, ""bonus_pass_yd_400"": 2.0, ""bonus_rec_te"": 1.0, ""bonus_rec_yd_200"": 2.0, ""bonus_rush_rec_yd_200"": 2.0, ""bonus_rush_yd_200"": 2.0, ""def_st_ff"": 0.0, ""def_st_fum_rec"": 0.0, ""def_st_td"": 0.0, ""def_td"": 0.0, ""ff"": 0.0, ""fgm_0_19"": 0.0, ""fgm_20_29"": 0.0, ""fgm_30_39"": 0.0, ""fgm_40_49"": 0.0, ""fgm_50p"": 0.0, ""fgmiss"": 0.0, ""fum"": 0.0, ""fum_lost"": -2.0, ""fum_rec"": 0.0, ""fum_rec_td"": 6.0, ""int"": 0.0, ""pass_2pt"": 2.0, ""pass_cmp"": 0.15, ""pass_cmp_40p"": 0.5, ""pass_int"": -1.0, ""pass_td"": 4.0, ""pass_td_50p"": 2.0, ""pass_yd"": 0.04, ""pts_allow_0"": 0.0, ""pts_allow_14_20"": 0.0, ""pts_allow_1_6"": 0.0, ""pts_allow_21_27"": 0.0, ""pts_allow_28_34"": 0.0, ""pts_allow_35p"": 0.0, ""pts_allow_7_13"": 0.0, ""rec"": 1.0, ""rec_2pt"": 1.0, ""rec_40p"": 1.0, ""rec_td"": 6.0, ""rec_td_50p"": 2.0, ""rec_yd"": 0.1, ""rush_2pt"": 1.0, ""rush_40p"": 1.0, ""rush_td"": 6.0, ""rush_td_50p"": 2.5, ""rush_yd"": 0.1, ""sack"": 0.0, ""safe"": 0.0, ""st_ff"": 0.0, ""st_fum_rec"": 0.0, ""st_td"": 0.0, ""xpm"": 0.0, ""xpmiss"": 0.0}","{""bench_lock"": 0, ""best_ball"": 0, ""capacity_override"": 0, ""commissioner_direct_invite"": 0, ""daily_waivers"": 1, ""daily_waivers_days"": 5463, ""daily_waivers_hour"": 0, ""daily_waivers_last_ran"": 2, ""disable_adds"": 1, ""disable_trades"": 0, ""draft_rounds"": 3, ""last_report"": 14, ""last_scored_leg"": 17, ""league_average_match"": 1, ""leg"": 17, ""max_keepers"": 1, ""num_teams"": 12, ""offseason_adds"": 0, ""pick_trading"": 1, ""playoff_round_type"": 0, ""playoff_seed_type"": 0, ""playoff_teams"": 6, ""playoff_type"": 1, ""playoff_week_start"": 15, ""position_limit_qb"": 4, ""reserve_allow_cov"": 1, ""reserve_allow_dnr"": 0, ""reserve_allow_doubtful"": 0, ""reserve_allow_na"": 0, ""reserve_allow_out"": 1, ""reserve_allow_sus"": 0, ""reserve_slots"": 4, ""start_week"": 1, ""taxi_allow_vets"": 1, ""taxi_deadline"": 4, ""taxi_slots"": 4, ""taxi_years"": 1, ""trade_deadline"": 99, ""trade_review_days"": 0, ""type"": 2, ""veto_auto_poll"": 0, ""veto_show_votes"": 0, ""veto_votes_needed"": 6, ""waiver_budget"": 200, ""waiver_clear_days"": 1, ""waiver_day_of_week"": 2, ""waiver_type"": 2, ""was_auto_archived"": 1}",SF_1TE
