season,week,player_id,player_name,position,weekly_worp,fantasy_points,capturability,reason,latest_drop_week,latest_drop_created_utc,latest_drop_transaction_id,player_name_worp,position_worp,weekly_worp_worp,fantasy_points_worp,carries,targets,receptions,pass_attempts,rush_yards,rec_yards,pass_yards,rush_tds,rec_tds,pass_tds,total_tds,scrimmage_yards,volume,volume_band,zero_td,has_td,low_volume,mid_volume,high_volume
2023,9,6001,Drew Sample,TE,0.09001371875,15.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Drew Sample,TE,0.09001371875,15.0,0.0,4.0,3.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,30.0,4.0,MID,False,True,False,True,False
2023,9,11292,Tommy DeVito,QB,0.07149865625,14.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tommy DeVito,QB,0.07149865625,14.0,4.0,0.0,0.0,20.0,17.0,0.0,175.0,0.0,0.0,1.0,1.0,17.0,24.0,LOW,False,True,True,False,False
2023,9,4234,Noah Brown,WR,0.252336953125,32.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Noah Brown,WR,0.252336953125,32.8,0.0,6.0,6.0,0.0,0.0,153.0,0.0,0.0,1.0,0.0,1.0,153.0,6.0,MID,False,True,False,True,False
2023,9,5113,Cedrick Wilson,WR,0.0240635546874999,10.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Cedrick Wilson,WR,0.0240635546874999,10.1,0.0,5.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,1.0,31.0,5.0,MID,False,True,False,True,False
2023,9,5199,Byron Pringle,WR,0.023057703125,10.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Byron Pringle,WR,0.023057703125,10.0,0.0,4.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,4.0,MID,True,False,False,True,False
2023,9,5773,KhaDarel Hodge,WR,0.02821140625,10.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,KhaDarel Hodge,WR,0.02821140625,10.5,0.0,6.0,3.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,MID,True,False,False,True,False
2023,9,6970,Stephen Sullivan,TE,0.0467156796875,10.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Stephen Sullivan,TE,0.0467156796875,10.8,0.0,5.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,MID,True,False,False,True,False
2023,10,7694,Tommy Tremble,TE,0.0116938046874999,8.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tommy Tremble,TE,0.0116938046874999,8.6,0.0,3.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,LOW,True,False,True,False,False
2023,10,7106,Lawrence Cager,TE,0.0154693359375,9.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Lawrence Cager,TE,0.0154693359375,9.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,LOW,False,True,True,False,False
2023,10,10212,Josh Whyle,TE,0.0023145468749999,7.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Josh Whyle,TE,0.0023145468749999,7.6,0.0,5.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,MID,True,False,False,True,False
2023,10,7587,Dyami Brown,WR,0.0441191484374999,12.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Dyami Brown,WR,0.0441191484374999,12.6,0.0,2.0,2.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,1.0,41.0,2.0,LOW,False,True,True,False,False
2023,10,8181,Connor Heyward,RB,0.0289945468749999,10.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Connor Heyward,RB,0.0289945468749999,10.2,0.0,4.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,LOW,True,False,True,False,False
2023,10,7716,John Bates,TE,0.016397546875,9.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,John Bates,TE,0.016397546875,9.1,0.0,3.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,LOW,True,False,True,False,False
2023,10,11034,Jalen Brooks,WR,0.0143221796875,9.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jalen Brooks,WR,0.0143221796875,9.4,0.0,4.0,4.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,MID,True,False,False,True,False
2023,10,6421,Jalen Guyton,WR,0.0629078281249999,14.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jalen Guyton,WR,0.0629078281249999,14.6,0.0,6.0,4.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,1.0,41.0,6.0,MID,False,True,False,True,False
2023,10,6694,D'Ernest Johnson,RB,0.0053747812499999,7.600000000000001,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,D'Ernest Johnson,RB,0.0053747812499999,7.600000000000001,3.0,2.0,2.0,0.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,LOW,True,False,True,False,False
2023,10,7891,Brock Wright,TE,0.0466918515625,12.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brock Wright,TE,0.0466918515625,12.3,0.0,3.0,2.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,23.0,3.0,LOW,False,True,True,False,False
2023,11,2325,Nelson Agholor,WR,0.0313393671874999,10.7,CAPTURABLE,DROP_BEFORE_TARGET_WEEK,10.0,2023-11-15T06:08:01.950000+00:00,1.0303977717459436e+18,Nelson Agholor,WR,0.0313393671874999,10.7,0.0,1.0,1.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,37.0,1.0,LOW,False,True,True,False,False
2023,11,6111,Jake Browning,QB,0.076458765625,14.52,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jake Browning,QB,0.076458765625,14.52,4.0,0.0,0.0,14.0,40.0,0.0,68.0,0.0,0.0,1.0,1.0,40.0,18.0,LOW,False,True,True,False,False
2023,11,5970,Greg Dortch,WR,0.0894179843749999,15.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Greg Dortch,WR,0.0894179843749999,15.6,0.0,8.0,6.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,8.0,HIGH,True,False,False,False,True
2023,11,7694,Tommy Tremble,TE,0.0137171953124999,8.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tommy Tremble,TE,0.0137171953124999,8.4,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,LOW,False,True,True,False,False
2023,11,8145,Jeremy Ruckert,TE,0.02632096875,9.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jeremy Ruckert,TE,0.02632096875,9.5,0.0,4.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,MID,True,False,False,True,False
2023,11,8583,Stone Smartt,TE,0.1031839062499999,16.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Stone Smartt,TE,0.1031839062499999,16.1,0.0,3.0,1.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,1.0,51.0,3.0,LOW,False,True,True,False,False
2023,11,6694,D'Ernest Johnson,RB,0.010719671875,8.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,D'Ernest Johnson,RB,0.010719671875,8.3,7.0,1.0,1.0,0.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,54.0,8.0,MID,True,False,False,True,False
2023,11,3269,Chris Moore,WR,0.0455369687499999,11.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Chris Moore,WR,0.0455369687499999,11.9,1.0,1.0,1.0,0.0,38.0,49.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,LOW,True,False,True,False,False
2023,11,5973,Josh Oliver,TE,0.1569348515624999,20.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Josh Oliver,TE,0.1569348515624999,20.7,0.0,4.0,4.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,47.0,4.0,MID,False,True,False,True,False
2023,11,6039,Ty Johnson,RB,0.1048116484375,16.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Ty Johnson,RB,0.1048116484375,16.4,3.0,3.0,3.0,0.0,11.0,47.0,0.0,0.0,1.0,0.0,1.0,58.0,6.0,LOW,False,True,True,False,False
2023,11,5374,Justin Watson,WR,0.1156854374999999,17.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Justin Watson,WR,0.1156854374999999,17.8,0.0,11.0,5.0,0.0,0.0,53.0,0.0,0.0,1.0,0.0,1.0,53.0,11.0,HIGH,False,True,False,False,True
2023,12,11210,Malik Heath,WR,0.0005084296875,9.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Malik Heath,WR,0.0005084296875,9.6,0.0,4.0,4.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,MID,True,False,False,True,False
2023,12,8917,KaVontae Turpin,WR,0.0090248046874999,10.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,KaVontae Turpin,WR,0.0090248046874999,10.4,0.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,1.0,34.0,1.0,LOW,False,True,True,False,False
2023,12,10220,Will Mallory,TE,0.0005458203125,8.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Will Mallory,TE,0.0005458203125,8.9,0.0,3.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,LOW,True,False,True,False,False
2023,12,7842,Luke Farrell,TE,0.0493570390625,13.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Luke Farrell,TE,0.0493570390625,13.5,0.0,5.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,MID,True,False,False,True,False
2023,12,6694,D'Ernest Johnson,RB,0.0233904140624999,11.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,D'Ernest Johnson,RB,0.0233904140624999,11.0,7.0,2.0,1.0,0.0,19.0,42.0,0.0,0.0,0.0,0.0,0.0,61.0,9.0,MID,True,False,False,True,False
2023,12,6001,Drew Sample,TE,0.0026079140624999,9.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Drew Sample,TE,0.0026079140624999,9.1,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,LOW,False,True,True,False,False
2023,12,6271,Olamide Zaccheaus,WR,0.0037326874999999,9.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Olamide Zaccheaus,WR,0.0037326874999999,9.9,0.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,29.0,1.0,LOW,False,True,True,False,False
2023,12,7496,Nick Westbrook-Ikhine,WR,0.0005084296875,9.6,CAPTURABLE,DROP_BEFORE_TARGET_WEEK,11.0,2023-11-21T19:39:56.627000+00:00,1.0327764231042048e+18,Nick Westbrook-Ikhine,WR,0.0005084296875,9.6,0.0,5.0,4.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,5.0,MID,True,False,False,True,False
2023,13,11082,Ben Sims,TE,0.0210904843749999,8.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Ben Sims,TE,0.0210904843749999,8.1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,LOW,False,True,True,False,False
2023,13,11306,Xavier Gipson,WR,0.0718680624999999,14.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Xavier Gipson,WR,0.0718680624999999,14.0,1.0,6.0,5.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,MID,True,False,False,True,False
2023,13,3286,Demarcus Robinson,WR,0.0935235937499999,16.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Demarcus Robinson,WR,0.0935235937499999,16.5,0.0,5.0,4.0,0.0,0.0,55.0,0.0,0.0,1.0,0.0,1.0,55.0,5.0,MID,False,True,False,True,False
2023,13,6850,Harrison Bryant,TE,0.1397900859374999,21.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Harrison Bryant,TE,0.1397900859374999,21.9,0.0,5.0,5.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,1.0,49.0,5.0,MID,False,True,False,True,False
2023,13,19,Joe Flacco,QB,0.1469628828124999,24.16,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Joe Flacco,QB,0.1469628828124999,24.16,0.0,0.0,0.0,44.0,0.0,0.0,254.0,0.0,0.0,2.0,2.0,0.0,44.0,HIGH,False,True,False,False,True
2023,13,2446,MyCole Pruitt,TE,0.0372963515625,10.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,MyCole Pruitt,TE,0.0372963515625,10.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,20.0,1.0,LOW,False,True,True,False,False
2023,13,6927,Quez Watkins,WR,0.0146817890625,7.300000000000001,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Quez Watkins,WR,0.0146817890625,7.300000000000001,0.0,4.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,MID,True,False,False,True,False
2023,13,616,Jimmy Graham,TE,0.0253427265625,8.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jimmy Graham,TE,0.0253427265625,8.6,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,LOW,False,True,True,False,False
2023,13,7568,Brevin Jordan,TE,0.0837386171874999,15.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brevin Jordan,TE,0.0837386171874999,15.4,0.0,5.0,3.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,MID,True,False,False,True,False
2023,13,11371,Julian Hill,TE,0.0228391640625,8.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Julian Hill,TE,0.0228391640625,8.3,0.0,2.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,LOW,True,False,True,False,False
2023,13,4127,C.J. Beathard,QB,0.0030743671874999,6.920000000000001,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,C.J. Beathard,QB,0.0030743671874999,6.920000000000001,1.0,0.0,0.0,10.0,7.0,0.0,63.0,0.0,0.0,0.0,0.0,7.0,11.0,LOW,True,False,True,False,False
2023,14,3286,Demarcus Robinson,WR,0.0702501328125,14.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Demarcus Robinson,WR,0.0702501328125,14.6,0.0,10.0,3.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,1.0,46.0,10.0,HIGH,False,True,False,False,True
2023,14,4054,Mo Alie-Cox,TE,0.009645859375,8.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Mo Alie-Cox,TE,0.009645859375,8.2,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,LOW,False,True,True,False,False
2023,14,5000,Chase Edmonds,RB,0.0380196484374999,10.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Chase Edmonds,RB,0.0380196484374999,10.9,8.0,2.0,2.0,0.0,40.0,18.0,0.0,0.0,0.0,0.0,0.0,58.0,10.0,MID,True,False,False,True,False
2023,14,616,Jimmy Graham,TE,0.060870640625,12.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jimmy Graham,TE,0.060870640625,12.6,0.0,2.0,2.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,1.0,16.0,2.0,LOW,False,True,True,False,False
2023,14,2325,Nelson Agholor,WR,0.006885984375,9.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Nelson Agholor,WR,0.006885984375,9.2,0.0,5.0,5.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,MID,True,False,False,True,False
2023,14,6185,Easton Stick,QB,0.01123609375,9.16,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Easton Stick,QB,0.01123609375,9.16,0.0,0.0,0.0,24.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,24.0,LOW,True,False,True,False,False
2023,14,6865,Colby Parkinson,TE,0.0632876953125,12.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Colby Parkinson,TE,0.0632876953125,12.8,0.0,2.0,2.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,1.0,28.0,2.0,LOW,False,True,True,False,False
2023,14,8145,Jeremy Ruckert,TE,0.03859471875,10.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jeremy Ruckert,TE,0.03859471875,10.7,0.0,3.0,3.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,LOW,True,False,True,False,False
2023,14,10214,Davis Allen,TE,0.1609411796875,21.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Davis Allen,TE,0.1609411796875,21.0,0.0,5.0,4.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,50.0,5.0,MID,False,True,False,True,False
2023,14,10220,Will Mallory,TE,0.1084092109375,16.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Will Mallory,TE,0.1084092109375,16.6,0.0,5.0,5.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,MID,True,False,False,True,False
2023,14,7568,Brevin Jordan,TE,0.047967484375,11.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brevin Jordan,TE,0.047967484375,11.5,0.0,3.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,LOW,True,False,True,False,False
2023,14,6963,Patrick Taylor,RB,0.0219805937499999,9.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Patrick Taylor,RB,0.0219805937499999,9.5,4.0,2.0,2.0,0.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,LOW,True,False,True,False,False
2023,15,8583,Stone Smartt,TE,0.010745890625,9.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Stone Smartt,TE,0.010745890625,9.5,0.0,3.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,LOW,True,False,True,False,False
2023,15,6185,Easton Stick,QB,0.1629134453125,32.78,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Easton Stick,QB,0.1629134453125,32.78,2.0,0.0,0.0,32.0,11.0,0.0,257.0,0.0,0.0,3.0,3.0,11.0,34.0,MID,False,True,False,True,False
2023,15,5938,Lil'Jordan Humphrey,WR,0.0225899140624999,11.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Lil'Jordan Humphrey,WR,0.0225899140624999,11.1,0.0,4.0,3.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,1.0,16.0,4.0,MID,False,True,False,True,False
2023,15,4054,Mo Alie-Cox,TE,0.03647203125,12.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Mo Alie-Cox,TE,0.03647203125,12.1,0.0,3.0,2.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,21.0,3.0,LOW,False,True,True,False,False
2023,15,6453,D.J. Montgomery,WR,0.0445563203125,13.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,D.J. Montgomery,WR,0.0445563203125,13.3,0.0,4.0,2.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,1.0,48.0,4.0,MID,False,True,False,True,False
2023,15,8207,Tyler Goodson,RB,0.0403245859374999,13.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tyler Goodson,RB,0.0403245859374999,13.6,11.0,2.0,2.0,0.0,69.0,10.0,0.0,0.0,0.0,0.0,0.0,79.0,13.0,MID,True,False,False,True,False
2023,15,4274,David Moore,WR,0.0949124140625,18.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,David Moore,WR,0.0949124140625,18.3,0.0,2.0,2.0,0.0,0.0,68.0,0.0,0.0,1.0,0.0,1.0,68.0,2.0,LOW,False,True,True,False,False
2023,15,1737,Case Keenum,QB,0.019348484375,18.160000000000004,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Case Keenum,QB,0.019348484375,18.160000000000004,2.0,0.0,0.0,36.0,1.0,0.0,229.0,0.0,0.0,1.0,1.0,1.0,38.0,HIGH,False,True,False,False,True
2023,15,3257,Jacoby Brissett,QB,0.0730397109375,23.76,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jacoby Brissett,QB,0.0730397109375,23.76,2.0,0.0,0.0,10.0,9.0,0.0,124.0,0.0,0.0,2.0,2.0,9.0,12.0,LOW,False,True,True,False,False
2023,15,4198,Jamal Agnew,WR,0.091848234375,18.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jamal Agnew,WR,0.091848234375,18.0,0.0,2.0,2.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,70.0,2.0,LOW,False,True,True,False,False
2023,15,616,Jimmy Graham,TE,0.0345104921875,11.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jimmy Graham,TE,0.0345104921875,11.9,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,LOW,False,True,True,False,False
2023,16,6185,Easton Stick,QB,0.0881924531249999,25.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Easton Stick,QB,0.0881924531249999,25.5,7.0,0.0,0.0,33.0,25.0,0.0,215.0,1.0,0.0,0.0,1.0,25.0,40.0,HIGH,False,True,False,False,True
2023,16,4972,Mason Rudolph,QB,0.2070475390625,36.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Mason Rudolph,QB,0.2070475390625,36.9,2.0,0.0,0.0,27.0,4.0,0.0,290.0,0.0,0.0,2.0,2.0,4.0,29.0,MID,False,True,False,True,False
2023,16,6001,Drew Sample,TE,0.0321883984374999,11.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Drew Sample,TE,0.0321883984374999,11.8,0.0,3.0,3.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,LOW,True,False,True,False,False
2023,16,7559,Ihmir Smith-Marsette,WR,0.03175634375,13.500000000000002,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Ihmir Smith-Marsette,WR,0.03175634375,13.500000000000002,2.0,1.0,1.0,0.0,33.0,18.0,0.0,1.0,0.0,0.0,1.0,51.0,1.0,LOW,False,True,True,False,False
2023,16,8249,Lucas Krull,TE,0.0946431484375,17.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Lucas Krull,TE,0.0946431484375,17.8,0.0,5.0,4.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,1.0,28.0,5.0,MID,False,True,False,True,False
2023,16,8756,Brandon Johnson,WR,0.0655171328124999,16.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brandon Johnson,WR,0.0655171328124999,16.7,0.0,5.0,3.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,47.0,5.0,MID,False,True,False,True,False
2023,16,7585,Davis Mills,QB,0.0806063359375,24.76,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Davis Mills,QB,0.0806063359375,24.76,2.0,0.0,0.0,32.0,9.0,0.0,149.0,0.0,0.0,2.0,2.0,9.0,34.0,MID,False,True,False,True,False
2023,16,10220,Will Mallory,TE,0.083084703125,16.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Will Mallory,TE,0.083084703125,16.7,0.0,4.0,4.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,MID,True,False,False,True,False
2023,16,3257,Jacoby Brissett,QB,0.0017196093749999,16.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jacoby Brissett,QB,0.0017196093749999,16.7,1.0,0.0,0.0,13.0,10.0,0.0,100.0,0.0,0.0,1.0,1.0,10.0,14.0,LOW,False,True,True,False,False
2023,16,2549,Trevor Siemian,QB,0.0556610390624999,22.28,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Trevor Siemian,QB,0.0556610390624999,22.28,4.0,0.0,0.0,49.0,18.0,0.0,217.0,0.0,0.0,1.0,1.0,18.0,53.0,HIGH,False,True,False,False,True
2023,16,6865,Colby Parkinson,TE,0.0621962890625,14.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Colby Parkinson,TE,0.0621962890625,14.7,0.0,4.0,3.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,4.0,MID,False,True,False,True,False
2023,16,7694,Tommy Tremble,TE,0.0747535546875,15.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tommy Tremble,TE,0.0747535546875,15.9,0.0,6.0,4.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,6.0,MID,True,False,False,True,False
2023,16,8204,Bo Melton,WR,0.0036441953124999,10.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Bo Melton,WR,0.0036441953124999,10.8,1.0,6.0,4.0,0.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,MID,True,False,False,True,False
2023,17,2549,Trevor Siemian,QB,0.097934375,25.54,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Trevor Siemian,QB,0.097934375,25.54,4.0,0.0,0.0,45.0,13.0,0.0,261.0,0.0,0.0,1.0,1.0,13.0,49.0,HIGH,False,True,False,False,True
2023,17,4314,Johnny Mundt,TE,0.098073015625,18.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Johnny Mundt,TE,0.098073015625,18.9,0.0,7.0,4.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,1.0,39.0,7.0,HIGH,False,True,False,False,True
2023,17,8127,Charlie Kolar,TE,0.0005379921875,9.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Charlie Kolar,TE,0.0005379921875,9.9,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,19.0,1.0,LOW,False,True,True,False,False
2023,17,4602,Robert Tonyan,TE,0.02298865625,12.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Robert Tonyan,TE,0.02298865625,12.0,0.0,4.0,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,MID,True,False,False,True,False
2023,17,5938,Lil'Jordan Humphrey,WR,0.0954308281249998,18.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Lil'Jordan Humphrey,WR,0.0954308281249998,18.4,0.0,4.0,2.0,0.0,0.0,69.0,0.0,0.0,1.0,0.0,1.0,69.0,4.0,MID,False,True,False,True,False
2023,17,6798,Jalen Reagor,WR,0.0187706640624999,11.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jalen Reagor,WR,0.0187706640624999,11.4,0.0,3.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,LOW,True,False,True,False,False
