season,league_status,transaction_week,transaction_id,transaction_type,player_id,drop_from_roster,add_to_roster,owner_matchup_week_before,owner_matchup_tx_week,owner_matchup_week_after
2026,in_season,1,1366846802728329216,waiver,13435,,5,,5,5
2026,in_season,1,1366846740199653376,waiver,13477,,5,,5,5
2026,in_season,1,1366807289066962944,waiver,6011,,5,,5,5
2026,in_season,1,1366807179180380160,waiver,13348,,5,,5,5
2026,in_season,1,1366807155918786560,waiver,13392,,5,,5,5
2026,in_season,1,1366807124838989824,waiver,13413,,5,,5,5
2026,in_season,1,1366807100625256448,waiver,13324,,5,,5,5
2026,in_season,1,1366807061249146880,waiver,13411,,5,,5,5
2026,in_season,1,1366788803611627520,free_agent,8221,11,,,,
2026,in_season,1,1365395478040031232,waiver,12462,,10,,,
2026,in_season,1,1365049653392863232,waiver,13401,,10,,10,10
2026,in_season,1,1364809417509306368,waiver,8143,,7,,,
2026,in_season,1,1364809417509306368,waiver,12658,7,,,,
2026,in_season,1,1364809071168876544,waiver,11370,,7,,2,2
2026,in_season,1,1364809071168876544,waiver,12860,7,,,,
2026,in_season,1,1364797040713830400,waiver,13296,,10,,10,10
2026,in_season,1,1364797040713830400,waiver,8119,10,,,,
2026,in_season,1,1364791631420588032,waiver,5938,11,,,,
2026,in_season,1,1364791631420588032,waiver,4177,,11,,11,11
2026,in_season,1,1364791421583785984,waiver,6039,,11,,11,11
2026,in_season,1,1364791421583785984,waiver,4351,11,,,,
2026,in_season,1,1364653026542899200,free_agent,5857,10,,,,
2026,in_season,1,1364653011846062080,free_agent,12505,10,,,,
2026,in_season,1,1364652997442822144,free_agent,11651,10,,,,
2026,in_season,1,1364652978417467392,free_agent,11575,10,,,7,7
2026,in_season,1,1364652963838070784,free_agent,11557,10,,,,
2026,in_season,1,1364575277304283136,free_agent,12542,7,,,,
2026,in_season,1,1364575220823764992,free_agent,9757,7,,,2,2
2026,in_season,1,1364575143711485952,free_agent,12048,7,,,3,3
2026,in_season,1,1364470527929901056,free_agent,12634,6,,,,
2026,in_season,1,1364124547611127808,free_agent,11588,12,,,,
2026,in_season,1,1363204848379527168,trade,2216,2,10,,10,10
2026,in_season,1,1362673860360548352,trade,11655,9,10,,10,10
2026,in_season,1,1362668082488688640,free_agent,1837,3,,,,
2026,in_season,1,1362666212911235072,trade,12502,3,10,,10,10
2026,in_season,1,1362666212911235072,trade,8126,10,3,,3,3
2026,in_season,1,1362666212911235072,trade,5844,3,10,,10,10
2026,in_season,1,1362666212911235072,trade,4993,10,3,,3,3
2026,in_season,1,1362535797860896768,trade,12484,9,8,,8,8
2026,in_season,1,1362316408792297472,trade,96,6,12,,12,12
2026,in_season,1,1362316408792297472,trade,11624,12,6,,6,6
2026,in_season,1,1361775482080620544,free_agent,331,12,,,,
2026,in_season,1,1361758230799196160,commissioner,11559,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,11604,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,12510,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,12483,,10,,3,3
2026,in_season,1,1361758230799196160,commissioner,11576,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,11575,,10,,7,7
2026,in_season,1,1361758230799196160,commissioner,12507,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,12487,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,9500,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,9221,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,11628,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,9226,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,10229,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,9758,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,7527,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,7591,,10,,3,3
2026,in_season,1,1361758230799196160,commissioner,11557,,10,,,
2026,in_season,1,1361758230799196160,commissioner,8119,,10,,,
2026,in_season,1,1361758230799196160,commissioner,12505,,10,,,
2026,in_season,1,1361758230799196160,commissioner,5857,,10,,,
2026,in_season,1,1361758230799196160,commissioner,12545,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,9224,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,9502,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,11651,,10,,,
2026,in_season,1,1361758230799196160,commissioner,9229,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,9508,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,7526,,10,,10,10
2026,in_season,1,1361758230799196160,commissioner,8126,,10,,3,3
2026,in_season,1,1361758230799196160,commissioner,4993,,10,,3,3
2026,in_season,1,1361758230799196160,commissioner,8180,,10,,10,10
2026,in_season,1,1361757184827871232,commissioner,11655,,9,,10,10
2026,in_season,1,1361757130889129984,commissioner,11655,10,,,10,10
2026,in_season,1,1361757027994468352,commissioner,12529,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,12526,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,9494,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,8160,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,11564,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,7585,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,7564,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,8150,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,12535,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,11632,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,8205,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,10213,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,11597,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,12533,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,8154,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,9484,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,10232,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,7828,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,12484,,9,,8,8
2026,in_season,1,1361757027994468352,commissioner,7049,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,4017,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,7567,,9,,9,9
2026,in_season,1,1361757027994468352,commissioner,7571,,9,,9,9
2026,in_season,1,1361755981515624448,commissioner,11604,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,11575,9,,,7,7
2026,in_season,1,1361755981515624448,commissioner,9494,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,7585,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,9221,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,11628,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,9226,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,7527,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,12505,9,,,,
2026,in_season,1,1361755981515624448,commissioner,9484,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,10231,9,,,,
2026,in_season,1,1361755981515624448,commissioner,12545,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,9224,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,9502,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,9508,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,8126,9,,,3,3
2026,in_season,1,1361755981515624448,commissioner,4017,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,7571,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,12529,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,12526,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,260,9,,,,
2026,in_season,1,1361755981515624448,commissioner,8145,9,,,,
2026,in_season,1,1361755981515624448,commissioner,11564,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,9500,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,11640,9,,,,
2026,in_season,1,1361755981515624448,commissioner,10229,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,11632,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,10213,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,5857,9,,,,
2026,in_season,1,1361755981515624448,commissioner,7526,9,,,10,10
2026,in_season,1,1361755981515624448,commissioner,8205,9,,,9,9
2026,in_season,1,1361755981515624448,commissioner,9758,9,,,10,10
2026,in_season,1,1361755886770466816,commissioner,11559,10,,,10,10
2026,in_season,1,1361755886770466816,commissioner,12510,10,,,10,10
2026,in_season,1,1361755886770466816,commissioner,12483,10,,,3,3
2026,in_season,1,1361755886770466816,commissioner,11576,10,,,10,10
2026,in_season,1,1361755886770466816,commissioner,8225,10,,,,
2026,in_season,1,1361755886770466816,commissioner,12507,10,,,10,10
2026,in_season,1,1361755886770466816,commissioner,8160,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,12487,10,,,10,10
2026,in_season,1,1361755886770466816,commissioner,7564,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,4171,10,,,,
2026,in_season,1,1361755886770466816,commissioner,6853,10,,,,
2026,in_season,1,1361755886770466816,commissioner,7567,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,7591,10,,,3,3
2026,in_season,1,1361755886770466816,commissioner,11557,10,,,,
2026,in_season,1,1361755886770466816,commissioner,11597,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,8119,10,,,,
2026,in_season,1,1361755886770466816,commissioner,11619,10,,,,
2026,in_season,1,1361755886770466816,commissioner,12533,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,8154,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,10232,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,7828,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,11651,10,,,,
2026,in_season,1,1361755886770466816,commissioner,9229,10,,,10,10
2026,in_season,1,1361755886770466816,commissioner,3286,10,,,,
2026,in_season,1,1361755886770466816,commissioner,4993,10,,,3,3
2026,in_season,1,1361755886770466816,commissioner,12484,10,,,8,8
2026,in_season,1,1361755886770466816,commissioner,7049,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,12535,10,,,9,9
2026,in_season,1,1361755886770466816,commissioner,8180,10,,,10,10
2026,in_season,1,1361755886770466816,commissioner,827,10,,,3,3
2026,in_season,1,1361755886770466816,commissioner,8150,10,,,9,9
2026,in_season,1,1361743426558627840,free_agent,12538,7,,,,
2026,in_season,1,1361743276629032960,free_agent,12520,5,,,,
2026,in_season,1,1361743230206500864,free_agent,11377,5,,,,
2026,in_season,1,1361743145070510080,free_agent,12478,5,,,,
2026,in_season,1,1361743111381856256,free_agent,7561,5,,,,
2026,in_season,1,1361743074639745024,free_agent,12775,5,,,,
2026,in_season,1,1361743051621400576,free_agent,12523,5,,,,
2026,in_season,1,1361743006050316288,free_agent,12738,5,,,,
2026,in_season,1,1361742965650767872,free_agent,12472,5,,,,
2026,in_season,1,1361742878367301632,free_agent,7891,5,,,,
2026,in_season,1,1361742857475485696,free_agent,12866,5,,,,
2026,in_season,1,1352759813339090944,free_agent,6943,11,,,,
2026,in_season,1,1344865780319150080,free_agent,11577,3,,,,
2026,in_season,1,1336900421330927616,free_agent,11629,6,,,,
2026,in_season,1,1336900199817175040,free_agent,7587,6,,,,
2026,in_season,1,1336900162265550848,free_agent,4988,6,,,,
2026,in_season,1,1336900141914816512,free_agent,8143,6,,,,
2026,in_season,1,1336474408042131456,free_agent,9220,4,,,,
2026,in_season,1,1336474345731547136,free_agent,5133,4,,,,
2026,in_season,1,1336474302089797632,free_agent,6963,4,,,,
2026,in_season,1,1336472967424528384,trade,8121,4,3,,3,3
2026,in_season,1,1336472967424528384,trade,5846,3,4,,4,4
2026,in_season,1,1336472967424528384,trade,6783,4,3,,3,3
2026,in_season,1,1335317674908999680,free_agent,6039,7,,,11,11
2026,in_season,1,1327866728750813184,free_agent,11579,3,,,,
2026,in_season,1,1327866689609568256,free_agent,11439,3,,,,
2026,in_season,1,1324427557566697472,free_agent,1689,10,,,,
2026,in_season,1,1323086058946039808,waiver,11645,7,,,,
2026,in_season,1,1323086058946039808,waiver,12048,,7,,3,3
2026,in_season,1,1323085866435878912,waiver,11068,7,,,,
2026,in_season,1,1323085866435878912,waiver,12860,,7,,,
