league_id,season,stratum,roster_id,week,baseline_size,active_capacity,owned_count,capacity_eligible
1048901308398288896,2024,1QB,4,11,23,25,33,False
1048901308398288896,2024,1QB,5,11,20,25,28,False
1048901308398288896,2024,1QB,6,11,21,25,29,False
1048901308398288896,2024,1QB,7,11,22,25,29,False
1048901308398288896,2024,1QB,8,11,23,25,26,False
1048901308398288896,2024,1QB,9,11,12,25,33,False
1048901308398288896,2024,1QB,10,11,19,25,30,False
1048901308398288896,2024,1QB,11,11,18,25,31,False
1048901308398288896,2024,1QB,12,11,23,25,29,False
1048901308398288896,2024,1QB,1,12,18,25,31,False
1048901308398288896,2024,1QB,2,12,20,25,30,False
1048901308398288896,2024,1QB,3,12,22,25,30,False
1048901308398288896,2024,1QB,4,12,25,25,33,False
1048901308398288896,2024,1QB,5,12,20,25,28,False
1048901308398288896,2024,1QB,6,12,19,25,28,False
1048901308398288896,2024,1QB,7,12,21,25,29,False
1048901308398288896,2024,1QB,8,12,22,25,28,False
1048901308398288896,2024,1QB,9,12,13,25,33,False
1048901308398288896,2024,1QB,10,12,20,25,30,False
1048901308398288896,2024,1QB,11,12,17,25,31,False
1048901308398288896,2024,1QB,12,12,24,25,29,False
1048901308398288896,2024,1QB,1,13,21,25,34,False
1048901308398288896,2024,1QB,2,13,19,25,29,False
1048901308398288896,2024,1QB,3,13,22,25,30,False
1048901308398288896,2024,1QB,4,13,23,25,33,False
1048901308398288896,2024,1QB,5,13,19,25,28,False
1048901308398288896,2024,1QB,6,13,19,25,28,False
1048901308398288896,2024,1QB,7,13,19,25,28,False
1048901308398288896,2024,1QB,8,13,23,25,28,False
1048901308398288896,2024,1QB,9,13,15,25,33,False
1048901308398288896,2024,1QB,10,13,20,25,30,False
1048901308398288896,2024,1QB,11,13,16,25,31,False
1048901308398288896,2024,1QB,12,13,22,25,29,False
1048901308398288896,2024,1QB,1,14,19,25,33,False
1048901308398288896,2024,1QB,2,14,19,25,29,False
1048901308398288896,2024,1QB,3,14,24,25,31,False
1048901308398288896,2024,1QB,4,14,23,25,33,False
1048901308398288896,2024,1QB,5,14,19,25,28,False
1048901308398288896,2024,1QB,6,14,19,25,29,False
1048901308398288896,2024,1QB,7,14,19,25,28,False
1048901308398288896,2024,1QB,8,14,23,25,28,False
1048901308398288896,2024,1QB,9,14,17,25,33,False
1048901308398288896,2024,1QB,10,14,19,25,30,False
1048901308398288896,2024,1QB,11,14,20,25,33,False
1048901308398288896,2024,1QB,12,14,19,25,29,False
1048901308398288896,2024,1QB,1,15,18,25,34,False
1048901308398288896,2024,1QB,2,15,19,25,29,False
1048901308398288896,2024,1QB,3,15,25,25,31,False
1048901308398288896,2024,1QB,4,15,22,25,32,False
1048901308398288896,2024,1QB,5,15,19,25,28,False
1048901308398288896,2024,1QB,6,15,20,25,30,False
1048901308398288896,2024,1QB,7,15,20,25,28,False
1048901308398288896,2024,1QB,8,15,21,25,28,False
1048901308398288896,2024,1QB,9,15,20,25,32,False
1048901308398288896,2024,1QB,10,15,19,25,30,False
1048901308398288896,2024,1QB,11,15,21,25,33,False
1048901308398288896,2024,1QB,12,15,19,25,29,False
1180667636675596288,2025,1QB,1,4,17,25,33,False
1180667636675596288,2025,1QB,2,4,14,25,28,False
1180667636675596288,2025,1QB,3,4,18,25,29,False
1180667636675596288,2025,1QB,4,4,19,25,30,False
1180667636675596288,2025,1QB,5,4,21,25,33,False
1180667636675596288,2025,1QB,6,4,20,25,29,False
1180667636675596288,2025,1QB,7,4,17,25,28,False
1180667636675596288,2025,1QB,8,4,17,25,31,False
1180667636675596288,2025,1QB,9,4,20,25,30,False
1180667636675596288,2025,1QB,10,4,18,25,30,False
1180667636675596288,2025,1QB,11,4,13,25,31,False
1180667636675596288,2025,1QB,12,4,16,25,31,False
1180667636675596288,2025,1QB,1,5,19,25,32,False
1180667636675596288,2025,1QB,2,5,16,25,28,False
1180667636675596288,2025,1QB,3,5,20,25,28,False
1180667636675596288,2025,1QB,4,5,19,25,30,False
1180667636675596288,2025,1QB,5,5,19,25,33,False
1180667636675596288,2025,1QB,6,5,23,25,27,False
1180667636675596288,2025,1QB,7,5,17,25,28,False
1180667636675596288,2025,1QB,8,5,20,25,32,False
1180667636675596288,2025,1QB,9,5,21,25,31,False
1180667636675596288,2025,1QB,10,5,19,25,30,False
1180667636675596288,2025,1QB,11,5,14,25,31,False
1180667636675596288,2025,1QB,12,5,18,25,31,False
1180667636675596288,2025,1QB,1,6,21,25,32,False
1180667636675596288,2025,1QB,2,6,16,25,28,False
1180667636675596288,2025,1QB,3,6,19,25,26,False
1180667636675596288,2025,1QB,4,6,23,25,29,False
1180667636675596288,2025,1QB,5,6,21,25,33,False
1180667636675596288,2025,1QB,6,6,22,25,27,False
1180667636675596288,2025,1QB,7,6,19,25,28,False
1180667636675596288,2025,1QB,8,6,21,25,31,False
1180667636675596288,2025,1QB,9,6,22,25,32,False
1180667636675596288,2025,1QB,10,6,19,25,30,False
1180667636675596288,2025,1QB,11,6,17,25,31,False
1180667636675596288,2025,1QB,12,6,20,25,31,False
1180667636675596288,2025,1QB,1,7,21,25,32,False
1180667636675596288,2025,1QB,2,7,16,25,28,False
1180667636675596288,2025,1QB,3,7,20,25,26,False
1180667636675596288,2025,1QB,4,7,20,25,29,False
1180667636675596288,2025,1QB,5,7,21,25,33,False
1180667636675596288,2025,1QB,6,7,21,25,27,False
1180667636675596288,2025,1QB,7,7,19,25,28,False
1180667636675596288,2025,1QB,8,7,21,25,31,False
1180667636675596288,2025,1QB,9,7,20,25,31,False
1180667636675596288,2025,1QB,10,7,20,25,29,False
1180667636675596288,2025,1QB,11,7,19,25,31,False
1180667636675596288,2025,1QB,12,7,20,25,32,False
1180667636675596288,2025,1QB,1,8,22,25,32,False
1180667636675596288,2025,1QB,2,8,18,25,28,False
1180667636675596288,2025,1QB,3,8,19,25,26,False
1180667636675596288,2025,1QB,4,8,19,25,29,False
1180667636675596288,2025,1QB,5,8,21,25,33,False
1180667636675596288,2025,1QB,6,8,22,25,27,False
1180667636675596288,2025,1QB,7,8,19,25,28,False
1180667636675596288,2025,1QB,8,8,19,25,32,False
1180667636675596288,2025,1QB,9,8,18,25,31,False
1180667636675596288,2025,1QB,10,8,22,25,29,False
1180667636675596288,2025,1QB,11,8,18,25,31,False
1180667636675596288,2025,1QB,12,8,21,25,32,False
1180667636675596288,2025,1QB,1,9,23,25,32,False
1180667636675596288,2025,1QB,2,9,19,25,28,False
1180667636675596288,2025,1QB,3,9,20,25,27,False
1180667636675596288,2025,1QB,4,9,20,25,29,False
1180667636675596288,2025,1QB,5,9,23,25,33,False
1180667636675596288,2025,1QB,6,9,22,25,28,False
1180667636675596288,2025,1QB,7,9,17,25,28,False
1180667636675596288,2025,1QB,8,9,21,25,31,False
1180667636675596288,2025,1QB,9,9,21,25,32,False
1180667636675596288,2025,1QB,10,9,22,25,29,False
1180667636675596288,2025,1QB,11,9,19,25,31,False
1180667636675596288,2025,1QB,12,9,23,25,32,False
1180667636675596288,2025,1QB,1,10,21,25,32,False
1180667636675596288,2025,1QB,2,10,19,25,28,False
1180667636675596288,2025,1QB,3,10,20,25,27,False
1180667636675596288,2025,1QB,4,10,21,25,29,False
1180667636675596288,2025,1QB,5,10,24,25,33,False
1180667636675596288,2025,1QB,6,10,20,25,27,False
1180667636675596288,2025,1QB,7,10,17,25,28,False
1180667636675596288,2025,1QB,8,10,21,25,31,False
1180667636675596288,2025,1QB,9,10,22,25,31,False
1180667636675596288,2025,1QB,10,10,22,25,29,False
1180667636675596288,2025,1QB,11,10,18,25,31,False
1180667636675596288,2025,1QB,12,10,22,25,32,False
1180667636675596288,2025,1QB,1,11,21,25,32,False
1180667636675596288,2025,1QB,2,11,21,25,29,False
1180667636675596288,2025,1QB,3,11,19,25,26,False
1180667636675596288,2025,1QB,4,11,20,25,30,False
1180667636675596288,2025,1QB,5,11,24,25,33,False
1180667636675596288,2025,1QB,6,11,20,25,27,False
1180667636675596288,2025,1QB,7,11,16,25,28,False
1180667636675596288,2025,1QB,8,11,22,25,31,False
1180667636675596288,2025,1QB,9,11,21,25,31,False
1180667636675596288,2025,1QB,10,11,20,25,29,False
1180667636675596288,2025,1QB,11,11,17,25,31,False
1180667636675596288,2025,1QB,12,11,24,25,33,False
1180667636675596288,2025,1QB,1,12,21,25,32,False
1180667636675596288,2025,1QB,2,12,24,25,30,False
1180667636675596288,2025,1QB,3,12,17,25,23,True
1180667636675596288,2025,1QB,4,12,20,25,30,False
1180667636675596288,2025,1QB,5,12,23,25,33,False
1180667636675596288,2025,1QB,6,12,20,25,27,False
1180667636675596288,2025,1QB,7,12,16,25,28,False
1180667636675596288,2025,1QB,8,12,20,25,31,False
1180667636675596288,2025,1QB,9,12,21,25,31,False
1180667636675596288,2025,1QB,10,12,20,25,29,False
1180667636675596288,2025,1QB,11,12,17,25,31,False
1180667636675596288,2025,1QB,12,12,24,25,33,False
1180667636675596288,2025,1QB,1,13,20,25,32,False
1180667636675596288,2025,1QB,2,13,25,25,31,False
1180667636675596288,2025,1QB,3,13,18,25,23,True
1180667636675596288,2025,1QB,4,13,19,25,30,False
1180667636675596288,2025,1QB,5,13,22,25,33,False
1180667636675596288,2025,1QB,6,13,21,25,27,False
1180667636675596288,2025,1QB,7,13,16,25,28,False
1180667636675596288,2025,1QB,8,13,21,25,31,False
1180667636675596288,2025,1QB,9,13,20,25,31,False
1180667636675596288,2025,1QB,10,13,19,25,30,False
1180667636675596288,2025,1QB,11,13,19,25,31,False
1180667636675596288,2025,1QB,12,13,23,25,33,False
1180667636675596288,2025,1QB,1,14,19,25,32,False
1180667636675596288,2025,1QB,2,14,22,25,30,False
1180667636675596288,2025,1QB,3,14,18,25,23,True
1180667636675596288,2025,1QB,4,14,20,25,31,False
1180667636675596288,2025,1QB,5,14,22,25,33,False
1180667636675596288,2025,1QB,6,14,20,25,26,False
1180667636675596288,2025,1QB,7,14,16,25,28,False
1180667636675596288,2025,1QB,8,14,21,25,31,False
1180667636675596288,2025,1QB,9,14,18,25,32,False
1180667636675596288,2025,1QB,10,14,22,25,31,False
1180667636675596288,2025,1QB,11,14,18,25,31,False
1180667636675596288,2025,1QB,12,14,22,25,33,False
1180667636675596288,2025,1QB,1,15,19,25,31,False
1180667636675596288,2025,1QB,2,15,21,25,29,False
1180667636675596288,2025,1QB,3,15,18,25,23,True
1180667636675596288,2025,1QB,4,15,19,25,31,False
1180667636675596288,2025,1QB,5,15,22,25,33,False
1180667636675596288,2025,1QB,6,15,21,25,26,False
1180667636675596288,2025,1QB,7,15,15,25,28,False
1180667636675596288,2025,1QB,8,15,21,25,31,False
1180667636675596288,2025,1QB,9,15,19,25,32,False
1180667636675596288,2025,1QB,10,15,20,25,31,False
1180667636675596288,2025,1QB,11,15,18,25,31,False
1180667636675596288,2025,1QB,12,15,20,25,32,False
1180224010881282048,2025,1QB,1,4,19,19,21,False
1180224010881282048,2025,1QB,2,4,15,19,21,False
1180224010881282048,2025,1QB,3,4,14,19,20,False
1180224010881282048,2025,1QB,4,4,11,19,19,True
1180224010881282048,2025,1QB,5,4,16,19,19,True
1180224010881282048,2025,1QB,6,4,14,19,19,True
1180224010881282048,2025,1QB,7,4,14,19,20,False
1180224010881282048,2025,1QB,8,4,13,19,18,True
1180224010881282048,2025,1QB,9,4,14,19,21,False
1180224010881282048,2025,1QB,10,4,14,19,20,False
1180224010881282048,2025,1QB,11,4,15,19,19,True
1180224010881282048,2025,1QB,12,4,11,19,19,True
1180224010881282048,2025,1QB,13,4,17,19,20,False
1180224010881282048,2025,1QB,14,4,15,19,19,True
1180224010881282048,2025,1QB,1,5,18,19,21,False
1180224010881282048,2025,1QB,2,5,15,19,21,False
1180224010881282048,2025,1QB,3,5,15,19,20,False
1180224010881282048,2025,1QB,4,5,13,19,19,True
1180224010881282048,2025,1QB,5,5,16,19,19,True
1180224010881282048,2025,1QB,6,5,14,19,19,True
1180224010881282048,2025,1QB,7,5,16,19,20,False
1180224010881282048,2025,1QB,8,5,14,19,18,True
1180224010881282048,2025,1QB,9,5,15,19,21,False
1180224010881282048,2025,1QB,10,5,15,19,20,False
1180224010881282048,2025,1QB,11,5,15,19,19,True
1180224010881282048,2025,1QB,12,5,13,19,19,True
1180224010881282048,2025,1QB,13,5,18,19,20,False
1180224010881282048,2025,1QB,14,5,16,19,19,True
1180224010881282048,2025,1QB,1,6,18,19,21,False
1180224010881282048,2025,1QB,2,6,16,19,21,False
1180224010881282048,2025,1QB,3,6,15,19,20,False
1180224010881282048,2025,1QB,4,6,13,19,19,True
1180224010881282048,2025,1QB,5,6,18,19,20,False
1180224010881282048,2025,1QB,6,6,15,19,19,True
1180224010881282048,2025,1QB,7,6,18,19,20,False
1180224010881282048,2025,1QB,8,6,16,19,19,True
1180224010881282048,2025,1QB,9,6,17,19,21,False
1180224010881282048,2025,1QB,10,6,15,19,20,False
1180224010881282048,2025,1QB,11,6,16,19,20,False
1180224010881282048,2025,1QB,12,6,15,19,18,True
1180224010881282048,2025,1QB,13,6,19,19,21,False
1180224010881282048,2025,1QB,14,6,16,19,19,True
1180224010881282048,2025,1QB,1,7,17,19,21,False
1180224010881282048,2025,1QB,2,7,16,19,21,False
1180224010881282048,2025,1QB,3,7,16,19,21,False
1180224010881282048,2025,1QB,4,7,13,19,19,True
1180224010881282048,2025,1QB,5,7,17,19,20,False
1180224010881282048,2025,1QB,6,7,15,19,19,True
1180224010881282048,2025,1QB,7,7,20,19,21,False
1180224010881282048,2025,1QB,8,7,16,19,20,False
1180224010881282048,2025,1QB,9,7,17,19,21,False
1180224010881282048,2025,1QB,10,7,14,19,20,False
1180224010881282048,2025,1QB,11,7,16,19,20,False
1180224010881282048,2025,1QB,12,7,16,19,19,True
1180224010881282048,2025,1QB,13,7,18,19,21,False
1180224010881282048,2025,1QB,14,7,16,19,19,True
1180224010881282048,2025,1QB,1,8,18,19,21,False
1180224010881282048,2025,1QB,2,8,17,19,21,False
1180224010881282048,2025,1QB,3,8,16,19,21,False
1180224010881282048,2025,1QB,4,8,14,19,19,True
1180224010881282048,2025,1QB,5,8,14,19,20,False
1180224010881282048,2025,1QB,6,8,15,19,19,True
1180224010881282048,2025,1QB,7,8,19,19,20,False
1180224010881282048,2025,1QB,8,8,16,19,20,False
1180224010881282048,2025,1QB,9,8,19,19,21,False
1180224010881282048,2025,1QB,10,8,15,19,19,True
1180224010881282048,2025,1QB,11,8,16,19,20,False
1180224010881282048,2025,1QB,12,8,18,19,20,False
1180224010881282048,2025,1QB,13,8,19,19,21,False
1180224010881282048,2025,1QB,14,8,14,19,19,True
1180224010881282048,2025,1QB,1,9,18,19,21,False
1180224010881282048,2025,1QB,2,9,17,19,21,False
1180224010881282048,2025,1QB,3,9,15,19,21,False
1180224010881282048,2025,1QB,4,9,17,19,19,True
1180224010881282048,2025,1QB,5,9,15,19,20,False
1180224010881282048,2025,1QB,6,9,17,19,19,True
1180224010881282048,2025,1QB,7,9,19,19,21,False
1180224010881282048,2025,1QB,8,9,15,19,20,False
1180224010881282048,2025,1QB,9,9,19,19,21,False
1180224010881282048,2025,1QB,10,9,18,19,21,False
1180224010881282048,2025,1QB,11,9,15,19,20,False
1180224010881282048,2025,1QB,12,9,17,19,20,False
1180224010881282048,2025,1QB,13,9,19,19,21,False
1180224010881282048,2025,1QB,14,9,17,19,20,False
1180224010881282048,2025,1QB,1,10,18,19,21,False
1180224010881282048,2025,1QB,2,10,17,19,21,False
1180224010881282048,2025,1QB,3,10,16,19,21,False
1180224010881282048,2025,1QB,4,10,17,19,19,True
1180224010881282048,2025,1QB,5,10,16,19,20,False
1180224010881282048,2025,1QB,6,10,18,19,19,True
1180224010881282048,2025,1QB,7,10,18,19,21,False
1180224010881282048,2025,1QB,8,10,15,19,20,False
1180224010881282048,2025,1QB,9,10,16,19,21,False
1180224010881282048,2025,1QB,10,10,16,19,20,False
1180224010881282048,2025,1QB,11,10,15,19,20,False
1180224010881282048,2025,1QB,12,10,17,19,20,False
1180224010881282048,2025,1QB,13,10,17,19,21,False
1180224010881282048,2025,1QB,14,10,18,19,21,False
1180224010881282048,2025,1QB,1,11,17,19,21,False
1180224010881282048,2025,1QB,2,11,16,19,21,False
1180224010881282048,2025,1QB,3,11,16,19,21,False
1180224010881282048,2025,1QB,4,11,17,19,19,True
1180224010881282048,2025,1QB,5,11,17,19,20,False
1180224010881282048,2025,1QB,6,11,18,19,19,True
1180224010881282048,2025,1QB,7,11,17,19,21,False
1180224010881282048,2025,1QB,8,11,14,19,20,False
1180224010881282048,2025,1QB,9,11,16,19,21,False
1180224010881282048,2025,1QB,10,11,16,19,20,False
1180224010881282048,2025,1QB,11,11,16,19,20,False
1180224010881282048,2025,1QB,12,11,17,19,20,False
1180224010881282048,2025,1QB,13,11,18,19,21,False
1180224010881282048,2025,1QB,14,11,18,19,20,False
1180224010881282048,2025,1QB,1,12,19,19,21,False
1180224010881282048,2025,1QB,2,12,17,19,21,False
1180224010881282048,2025,1QB,3,12,16,19,21,False
1180224010881282048,2025,1QB,4,12,18,19,19,True
1180224010881282048,2025,1QB,5,12,17,19,20,False
1180224010881282048,2025,1QB,6,12,17,19,19,True
1180224010881282048,2025,1QB,7,12,16,19,21,False
1180224010881282048,2025,1QB,8,12,15,19,20,False
1180224010881282048,2025,1QB,9,12,17,19,21,False
1180224010881282048,2025,1QB,10,12,15,19,20,False
1180224010881282048,2025,1QB,11,12,16,19,20,False
1180224010881282048,2025,1QB,12,12,16,19,20,False
1180224010881282048,2025,1QB,13,12,18,19,21,False
1180224010881282048,2025,1QB,14,12,18,19,20,False
1180224010881282048,2025,1QB,1,13,18,19,21,False
1180224010881282048,2025,1QB,2,13,17,19,21,False
1180224010881282048,2025,1QB,3,13,15,19,21,False
1180224010881282048,2025,1QB,4,13,19,19,20,False
1180224010881282048,2025,1QB,5,13,17,19,20,False
1180224010881282048,2025,1QB,6,13,19,19,21,False
1180224010881282048,2025,1QB,7,13,17,19,21,False
1180224010881282048,2025,1QB,8,13,15,19,20,False
1180224010881282048,2025,1QB,9,13,17,19,21,False
1180224010881282048,2025,1QB,10,13,16,19,20,False
1180224010881282048,2025,1QB,11,13,16,19,20,False
1180224010881282048,2025,1QB,12,13,18,19,20,False
1180224010881282048,2025,1QB,13,13,17,19,21,False
1180224010881282048,2025,1QB,14,13,19,19,20,False
1180224010881282048,2025,1QB,1,14,19,19,21,False
1180224010881282048,2025,1QB,2,14,18,19,21,False
1180224010881282048,2025,1QB,3,14,14,19,21,False
1180224010881282048,2025,1QB,4,14,19,19,20,False
1180224010881282048,2025,1QB,5,14,17,19,20,False
1180224010881282048,2025,1QB,6,14,21,19,21,False
1180224010881282048,2025,1QB,7,14,17,19,20,False
1180224010881282048,2025,1QB,8,14,15,19,20,False
1180224010881282048,2025,1QB,9,14,16,19,21,False
1180224010881282048,2025,1QB,10,14,18,19,21,False
1180224010881282048,2025,1QB,11,14,17,19,20,False
1180224010881282048,2025,1QB,12,14,17,19,20,False
1180224010881282048,2025,1QB,13,14,17,19,21,False
1180224010881282048,2025,1QB,14,14,17,19,19,True
1180224010881282048,2025,1QB,1,15,19,19,21,False
1180224010881282048,2025,1QB,2,15,16,19,21,False
1180224010881282048,2025,1QB,3,15,14,19,21,False
1180224010881282048,2025,1QB,4,15,18,19,20,False
1180224010881282048,2025,1QB,5,15,15,19,20,False
1180224010881282048,2025,1QB,6,15,16,19,21,False
1180224010881282048,2025,1QB,7,15,17,19,20,False
1180224010881282048,2025,1QB,8,15,15,19,20,False
1180224010881282048,2025,1QB,9,15,17,19,21,False
1180224010881282048,2025,1QB,10,15,18,19,21,False
1180224010881282048,2025,1QB,11,15,17,19,20,False
1180224010881282048,2025,1QB,12,15,16,19,20,False
1180224010881282048,2025,1QB,13,15,19,19,21,False
1180224010881282048,2025,1QB,14,15,17,19,19,True
918960870980501504,2023,SF_1TE,1,4,18,22,31,False
918960870980501504,2023,SF_1TE,2,4,13,22,26,False
918960870980501504,2023,SF_1TE,3,4,17,22,26,False
918960870980501504,2023,SF_1TE,4,4,18,22,30,False
918960870980501504,2023,SF_1TE,5,4,15,22,28,False
918960870980501504,2023,SF_1TE,6,4,21,22,28,False
918960870980501504,2023,SF_1TE,7,4,19,22,29,False
918960870980501504,2023,SF_1TE,8,4,21,22,30,False
918960870980501504,2023,SF_1TE,9,4,21,22,30,False
918960870980501504,2023,SF_1TE,10,4,18,22,29,False
918960870980501504,2023,SF_1TE,1,5,19,22,31,False
918960870980501504,2023,SF_1TE,2,5,14,22,26,False
918960870980501504,2023,SF_1TE,3,5,17,22,26,False
918960870980501504,2023,SF_1TE,4,5,18,22,30,False
918960870980501504,2023,SF_1TE,5,5,14,22,27,False
918960870980501504,2023,SF_1TE,6,5,19,22,27,False
918960870980501504,2023,SF_1TE,7,5,19,22,29,False
918960870980501504,2023,SF_1TE,8,5,20,22,28,False
918960870980501504,2023,SF_1TE,9,5,22,22,30,False
918960870980501504,2023,SF_1TE,10,5,20,22,30,False
918960870980501504,2023,SF_1TE,1,6,18,22,31,False
918960870980501504,2023,SF_1TE,2,6,16,22,27,False
918960870980501504,2023,SF_1TE,3,6,18,22,26,False
918960870980501504,2023,SF_1TE,4,6,20,22,29,False
918960870980501504,2023,SF_1TE,5,6,15,22,27,False
918960870980501504,2023,SF_1TE,6,6,22,22,28,False
918960870980501504,2023,SF_1TE,7,6,21,22,27,False
918960870980501504,2023,SF_1TE,8,6,24,22,28,False
918960870980501504,2023,SF_1TE,9,6,22,22,27,False
918960870980501504,2023,SF_1TE,10,6,22,22,31,False
918960870980501504,2023,SF_1TE,1,7,17,22,29,False
918960870980501504,2023,SF_1TE,2,7,18,22,28,False
918960870980501504,2023,SF_1TE,3,7,19,22,26,False
918960870980501504,2023,SF_1TE,4,7,19,22,29,False
918960870980501504,2023,SF_1TE,5,7,15,22,28,False
918960870980501504,2023,SF_1TE,6,7,27,22,29,False
918960870980501504,2023,SF_1TE,7,7,21,22,27,False
918960870980501504,2023,SF_1TE,8,7,24,22,28,False
918960870980501504,2023,SF_1TE,9,7,21,22,27,False
918960870980501504,2023,SF_1TE,10,7,20,22,31,False
918960870980501504,2023,SF_1TE,1,8,17,22,29,False
918960870980501504,2023,SF_1TE,2,8,17,22,28,False
918960870980501504,2023,SF_1TE,3,8,18,22,26,False
918960870980501504,2023,SF_1TE,4,8,19,22,29,False
918960870980501504,2023,SF_1TE,5,8,20,22,31,False
918960870980501504,2023,SF_1TE,6,8,26,22,29,False
918960870980501504,2023,SF_1TE,7,8,23,22,27,False
918960870980501504,2023,SF_1TE,8,8,24,22,28,False
918960870980501504,2023,SF_1TE,9,8,23,22,29,False
918960870980501504,2023,SF_1TE,10,8,20,22,31,False
918960870980501504,2023,SF_1TE,1,9,16,22,29,False
918960870980501504,2023,SF_1TE,2,9,16,22,28,False
918960870980501504,2023,SF_1TE,3,9,19,22,26,False
918960870980501504,2023,SF_1TE,4,9,18,22,29,False
918960870980501504,2023,SF_1TE,5,9,21,22,30,False
918960870980501504,2023,SF_1TE,6,9,25,22,30,False
918960870980501504,2023,SF_1TE,7,9,23,22,28,False
918960870980501504,2023,SF_1TE,8,9,23,22,29,False
918960870980501504,2023,SF_1TE,9,9,22,22,30,False
918960870980501504,2023,SF_1TE,10,9,20,22,30,False
918960870980501504,2023,SF_1TE,1,10,18,22,30,False
918960870980501504,2023,SF_1TE,2,10,17,22,28,False
918960870980501504,2023,SF_1TE,3,10,19,22,26,False
918960870980501504,2023,SF_1TE,4,10,19,22,29,False
918960870980501504,2023,SF_1TE,5,10,19,22,29,False
918960870980501504,2023,SF_1TE,6,10,24,22,28,False
918960870980501504,2023,SF_1TE,7,10,22,22,27,False
918960870980501504,2023,SF_1TE,8,10,25,22,32,False
918960870980501504,2023,SF_1TE,9,10,22,22,30,False
918960870980501504,2023,SF_1TE,10,10,21,22,29,False
918960870980501504,2023,SF_1TE,1,11,22,22,31,False
918960870980501504,2023,SF_1TE,2,11,17,22,28,False
918960870980501504,2023,SF_1TE,3,11,17,22,26,False
918960870980501504,2023,SF_1TE,4,11,17,22,29,False
918960870980501504,2023,SF_1TE,5,11,20,22,29,False
918960870980501504,2023,SF_1TE,6,11,23,22,28,False
918960870980501504,2023,SF_1TE,7,11,21,22,26,False
918960870980501504,2023,SF_1TE,8,11,22,22,32,False
918960870980501504,2023,SF_1TE,9,11,20,22,30,False
918960870980501504,2023,SF_1TE,10,11,19,22,28,False
918960870980501504,2023,SF_1TE,1,12,22,22,31,False
918960870980501504,2023,SF_1TE,2,12,18,22,28,False
918960870980501504,2023,SF_1TE,3,12,17,22,26,False
918960870980501504,2023,SF_1TE,4,12,18,22,29,False
918960870980501504,2023,SF_1TE,5,12,20,22,29,False
918960870980501504,2023,SF_1TE,6,12,26,22,28,False
918960870980501504,2023,SF_1TE,7,12,21,22,26,False
918960870980501504,2023,SF_1TE,8,12,19,22,28,False
918960870980501504,2023,SF_1TE,9,12,21,22,29,False
918960870980501504,2023,SF_1TE,10,12,20,22,29,False
918960870980501504,2023,SF_1TE,1,13,21,22,31,False
918960870980501504,2023,SF_1TE,2,13,18,22,28,False
918960870980501504,2023,SF_1TE,3,13,16,22,25,False
918960870980501504,2023,SF_1TE,4,13,17,22,29,False
918960870980501504,2023,SF_1TE,5,13,19,22,29,False
918960870980501504,2023,SF_1TE,6,13,27,22,29,False
918960870980501504,2023,SF_1TE,7,13,23,22,26,False
918960870980501504,2023,SF_1TE,8,13,21,22,28,False
918960870980501504,2023,SF_1TE,9,13,22,22,31,False
918960870980501504,2023,SF_1TE,10,13,20,22,29,False
918960870980501504,2023,SF_1TE,1,14,19,22,31,False
918960870980501504,2023,SF_1TE,2,14,19,22,29,False
918960870980501504,2023,SF_1TE,3,14,16,22,24,False
918960870980501504,2023,SF_1TE,4,14,19,22,30,False
918960870980501504,2023,SF_1TE,5,14,20,22,29,False
918960870980501504,2023,SF_1TE,6,14,25,22,28,False
918960870980501504,2023,SF_1TE,7,14,22,22,26,False
918960870980501504,2023,SF_1TE,8,14,22,22,28,False
918960870980501504,2023,SF_1TE,9,14,23,22,30,False
918960870980501504,2023,SF_1TE,10,14,19,22,29,False
918960870980501504,2023,SF_1TE,1,15,18,22,31,False
918960870980501504,2023,SF_1TE,2,15,18,22,29,False
918960870980501504,2023,SF_1TE,3,15,20,22,26,False
918960870980501504,2023,SF_1TE,4,15,18,22,30,False
918960870980501504,2023,SF_1TE,5,15,17,22,29,False
918960870980501504,2023,SF_1TE,6,15,24,22,28,False
918960870980501504,2023,SF_1TE,7,15,23,22,27,False
918960870980501504,2023,SF_1TE,8,15,21,22,28,False
918960870980501504,2023,SF_1TE,9,15,23,22,30,False
918960870980501504,2023,SF_1TE,10,15,18,22,29,False
914741498980225024,2023,SF_1TE,1,4,15,26,31,False
914741498980225024,2023,SF_1TE,2,4,19,26,30,False
914741498980225024,2023,SF_1TE,3,4,18,26,30,False
914741498980225024,2023,SF_1TE,4,4,18,26,30,False
914741498980225024,2023,SF_1TE,5,4,17,26,30,False
914741498980225024,2023,SF_1TE,6,4,20,26,30,False
914741498980225024,2023,SF_1TE,7,4,19,26,31,False
914741498980225024,2023,SF_1TE,8,4,19,26,30,False
914741498980225024,2023,SF_1TE,9,4,19,26,30,False
914741498980225024,2023,SF_1TE,10,4,22,26,29,False
914741498980225024,2023,SF_1TE,11,4,18,26,29,False
914741498980225024,2023,SF_1TE,12,4,19,26,32,False
914741498980225024,2023,SF_1TE,1,5,16,26,31,False
914741498980225024,2023,SF_1TE,2,5,20,26,30,False
914741498980225024,2023,SF_1TE,3,5,18,26,30,False
914741498980225024,2023,SF_1TE,4,5,20,26,30,False
914741498980225024,2023,SF_1TE,5,5,17,26,30,False
